0.0  0.201755333091 530.4515178203583
0.1  0.14935884568 483.9712710380554
0.2  0.21411619185 399.1785490512848
0.4  0.447944747419 120.12966012954712
0.5  0.539307382303 65.90543007850647
1.0  0.573602468514 7.2616660594940186
2.0  0.610467868059 2.7843101024627686
4.0  0.714260656947 2.4062070846557617
8.0  0.583024371996 2.184211015701294
