#diff_E diff_E1_nin diff_E2_nin
0 3.30703402395 1.65543217111
1 3.24069765542 1.64473673645
2 3.17759937748 1.63424787552
3 3.11747963798 1.62395588261
4 3.0601072351 1.61385180211
5 3.00527546353 1.6039273493
6 2.95279887979 1.59417484162
7 2.90251057297 1.58458713864
8 2.85425985038 1.5751575896
9 2.80791026591 1.56587998723
10 2.76333793297 1.55674852713
11 2.72043007466 1.54775777169
12 2.6790837731 1.5389026182
13 2.63920488624 1.53017827032
14 2.60070710655 1.52158021272
15 2.56351114 1.51310418832
16 2.52754398782 1.50474617782
17 2.49273831601 1.49650238131
18 2.45903190038 1.48838631002
19 2.42636713662 1.48052636615
20 2.39469060655 1.47276891242
21 2.36395269322 1.46511089353
22 2.33410723834 1.45754940449
23 2.30511123683 1.45008168034
24 2.27692456367 1.44270508681
25 2.24950972919 1.43541711175
26 2.2228316594 1.42821535727
27 2.19685749821 1.42109753251
28 2.17155642922 1.41406144705
29 2.14689951477 1.40710500473
30 2.12285955015 1.40022619809
31 2.0994109316 1.39343760089
32 2.0765295363 1.38716235443
33 2.05419261329 1.38095500428
34 2.03237868404 1.37481393848
35 2.01106745173 1.36873760811
36 1.99023971835 1.36272452378
37 1.96987730879 1.35677325256
38 1.94996300132 1.35088241492
39 1.93048046374 1.34505068202
40 1.91141419469 1.33927677309
41 1.89274946973 1.33355945302
42 1.87447229151 1.32789753011
43 1.85656934395 1.32228985394
44 1.83902794983 1.31673531336
45 1.82183603161 1.31123283468
46 1.80498207517 1.30578137986
47 1.78845509615 1.30037994489
48 1.77224460882 1.29502755825
49 1.75634059709 1.28972327941
50 1.7407334876 1.28446619751
51 1.72541412464 1.27925542999
52 1.7103737469 1.27409012145
53 1.69560396563 1.2689694424
54 1.68109674444 1.26389258823
55 1.66684438027 1.25885877818
56 1.65283948573 1.25386725428
57 1.63907497251 1.24891728053
58 1.62554403588 1.24400814192
59 1.61224014015 1.23913914366
60 1.59915700504 1.23430961037
61 1.58628859289 1.2295188853
62 1.57362909665 1.22476632966
63 1.5611729286 1.22005132189
64 1.54891470972 1.21537325705
65 1.5368492597 1.2107315462
66 1.52497158754 1.20612561579
67 1.51327688269 1.2015549071
68 1.50176050665 1.19701887575
69 1.49041798514 1.19251699113
70 1.47924500059 1.18804873597
71 1.46823738514 1.18361360582
72 1.45739111396 1.17921110866
73 1.446702299 1.17484076444
74 1.43616718296 1.17050210469
75 1.42578213372 1.16619467213
76 1.41554363897 1.16191802029
77 1.40544830113 1.15767171317
78 1.39549283257 1.15345532488
79 1.38567405101 1.14926843935
80 1.37598887525 1.14511064995
81 1.36643432098 1.14098155928
82 1.35700749696 1.13688077879
83 1.34770560123 1.13280792857
84 1.33852591758 1.12876263706
85 1.32946581225 1.12474454079
86 1.32052273065 1.12075328415
87 1.31169419434 1.11678851914
88 1.30297779811 1.11284990515
89 1.29437120724 1.10893710875
90 1.2858721548 1.10504980345
91 1.27747843917 1.10118766954
