#gd-step, abs-grad_likelihood, theta-error
0 67.9962739592 70.1221357292 0.179962739592 0.298778642708
1 1.91974920235 2.49659434968 0.199160231615 0.273812699211
2 1.33891886757 1.88851805685 0.212549420291 0.254927518642
3 0.922343605234 1.4512660656 0.221772856343 0.240414857986
4 0.619312947092 1.13196912433 0.227965985814 0.229095166743
5 0.397310998612 0.89676375101 0.2319390958 0.220127529233
6 0.234155659126 0.722583037746 0.234280652392 0.212901698856
7 0.114147357436 0.593125804109 0.235422125966 0.206970440814
8 0.0259380351677 0.496624768148 0.235681506318 0.202004193133
9 0.0387720039408 0.424482946976 0.235293786278 0.197759363663
10 0.0860922269793 0.370377374389 0.234432864008 0.194055589919
11 0.120535568851 0.329640356294 0.23322750832 0.190759186356
12 0.145441851248 0.298819100851 0.231773089807 0.187770995348
13 0.163285146019 0.275356617301 0.230140238347 0.185017429175
14 0.175899115297 0.257358106445 0.228381247194 0.18244384811
15 0.184643115225 0.243418955499 0.226534816042 0.180009658555
16 0.190524991791 0.232497690171 0.224629566124 0.177684681654
17 0.194291999802 0.223821970125 0.222686646126 0.175446461952
18 0.196498173557 0.216818967391 0.220721664391 0.173278272279
19 0.197554268494 0.21106377625 0.218746121706 0.171167634516
20 0.197764790232 0.206241173401 0.216768473803 0.169105222782
21 0.197355452303 0.202117268954 0.21479491928 0.167084050093
22 0.196493537597 0.198518487855 0.212829983904 0.165098865214
23 0.195302997878 0.195315985209 0.210876953926 0.163145705362
24 0.193875651399 0.192414090161 0.208938197412 0.16122156446
25 0.192279487018 0.189741736618 0.207015402541 0.159324147094
26 0.190564822582 0.187246108612 0.205109754316 0.157451686008
27 0.188768872096 0.184887927794 0.203222065595 0.15560280673
28 0.186919132855 0.182637958595 0.201352874266 0.153776427144
29 0.185035897471 0.180474416329 0.199502515291 0.151971682981
30 0.183134116906 0.178381044883 0.197671174122 0.150187872532
31 0.181224782201 0.176345690971 0.1958589263 0.148424415622
32 0.179315949253 0.174359246621 0.194065766808 0.146680823156
33 0.177413498844 0.17241486477 0.192291631819 0.144956674508
34 0.175521700338 0.170507377401 0.190536414816 0.143251600734
35 0.173643629735 0.168632863905 0.188799978519 0.141565272095
36 0.171781479722 0.166788330853 0.187082163721 0.139897388787
37 0.169936789609 0.164971474413 0.185382795825 0.138247674043
38 0.168110615847 0.163180504064 0.183701689667 0.136615869002
39 0.166303658458 0.161414011778 0.182038653082 0.135001728884
40 0.164516354789 0.159670874926 0.180393489534 0.133405020135
41 0.162748949006 0.157950184209 0.178766000044 0.131825518293
42 0.161001543605 0.156251190148 0.177155984608 0.130263006391
43 0.159274137578 0.154573263342 0.175563243232 0.128717273758
44 0.157566654692 0.152915864949 0.173987576685 0.127188115108
45 0.155878964416 0.151278524738 0.172428787041 0.125675329861
46 0.154210897411 0.149660824771 0.170886678067 0.124178721613
47 0.152562256987 0.148062387263 0.169361055497 0.122698097741
48 0.150932827556 0.146482865533 0.167851727222 0.121233269085
49 0.149322380871 0.144921937256 0.166358503413 0.119784049713
50 0.14773068062 0.143379299428 0.164881196607 0.118350256719
51 0.146157485797 0.14185466459 0.163419621749 0.116931710073
52 0.144602553169 0.140347758001 0.161973596217 0.115528232493
53 0.143065639078 0.138858315508 0.160542939826 0.114139649338
54 0.14154650074 0.137386081931 0.159127474819 0.112765788518
55 0.140044897186 0.135930809848 0.157727025847 0.11140648042
56 0.138560589919 0.134492258653 0.156341419948 0.110061557833
57 0.137093343388 0.133070193838 0.154970486514 0.108730855895
58 0.135642925296 0.131664386432 0.153614057261 0.107414212031
59 0.134209106816 0.130274612558 0.152271966193 0.106111465905
60 0.132791662712 0.128900653087 0.150944049566 0.104822459374
61 0.131390371413 0.127542293347 0.149630145852 0.103547036441
62 0.13000501504 0.126199322891 0.148330095701 0.102285043212
63 0.128635379402 0.124871535303 0.147043741907 0.101036327859
