#gd-step, abs-grad_likelihood, theta-error
879 0.00325 0.00155
880 0.00075 0.0015575
881 0.00425 0.001515
882 0.03675 0.0011475
883 0.03425 0.000805
884 0.00675 0.0007375
885 0.01075 0.000845
886 0.01175 0.0007275
887 0.01675 0.00056
888 0.00175 0.0005425
889 0.00675 0.000475
890 0.02175 0.0002575
891 0.00675 0.00019
892 0.02075 0.0003975
893 0.00075 0.000405
894 0.00175 0.0003875
895 0.00325 0.00042
896 0.03925 2.74999999998e-05
897 0.02925 0.000265
898 0.01325 0.0001325
899 0.00175 0.00015
900 0.02675 0.0004175
901 0.02175 0.000635
902 0.00175 0.0006525
903 0.00175 0.00067
904 0.00175 0.0006875
905 0.04175 0.001105
906 0.00075 0.0010975
907 0.00925 0.00119
908 0.01175 0.0013075
909 0.01575 0.00115
910 0.00175 0.0011675
911 0.01425 0.00131
912 0.03575 0.0009525
913 0.00925 0.001045
914 0.00675 0.0011125
915 0.00825 0.00103
916 0.00175 0.0010475
917 0.02425 0.00129
918 0.00825 0.0012075
919 0.01175 0.001325
920 0.01675 0.0014925
921 0.01825 0.00131
922 0.02575 0.0010525
923 0.01175 0.00117
924 0.00675 0.0012375
925 0.01175 0.001355
926 0.00075 0.0013475
927 0.01925 0.00154
928 0.01175 0.0016575
929 0.00175 0.001675
930 0.03675 0.0020425
931 0.00675 0.00211
932 0.03325 0.0017775
933 0.01825 0.001595
934 0.00425 0.0016375
935 0.03575 0.00128
936 0.00575 0.0012225
937 0.01325 0.00109
938 0.00175 0.0011075
939 0.00675 0.001175
940 0.03425 0.0015175
941 0.00425 0.00156
942 0.00325 0.0015275
943 0.02175 0.001745
944 0.05175 0.0022625
945 0.01575 0.002105
946 0.00575 0.0020475
947 0.01175 0.002165
948 0.00925 0.0022575
949 0.01575 0.0021
950 0.02425 0.0023425
951 0.03175 0.00266
952 0.01825 0.0024775
953 0.02325 0.002245
954 0.00925 0.0023375
955 0.01425 0.00248
956 0.00675 0.0025475
957 0.02675 0.002815
958 0.02075 0.0026075
959 0.01575 0.00245
960 0.01175 0.0025675
961 0.00175 0.002585
962 0.01925 0.0027775
963 0.01925 0.00297
964 0.01675 0.0031375
965 0.01575 0.00298
966 0.00075 0.0029725
967 0.01175 0.00309
968 0.00075 0.0030825
969 0.01075 0.002975
970 0.01575 0.0028175
971 0.03175 0.003135
972 0.00425 0.0031775
973 0.02175 0.003395
974 0.00425 0.0034375
975 0.02425 0.00368
976 0.01425 0.0038225
977 0.00425 0.003865
978 0.02675 0.0041325
979 0.02075 0.003925
980 0.01675 0.0040925
981 0.00425 0.004135
982 0.03325 0.0038025
983 0.03425 0.004145
984 0.00075 0.0041375
985 0.01825 0.003955
986 0.00175 0.0039725
987 0.01425 0.004115
988 0.00575 0.0040575
989 0.03425 0.0044
990 0.04575 0.0039425
991 0.01175 0.00406
992 0.03175 0.0043775
993 0.01925 0.00457
994 0.04675 0.0050375
995 0.01325 0.004905
996 0.03425 0.0052475
997 0.00825 0.005165
998 0.00425 0.0052075
999 0.00675 0.005275
1000 0.00825 0.0051925
1001 0.00925 0.005285
1002 0.01175 0.0054025
1003 0.00575 0.005345
1004 0.00075 0.0053375
1005 0.01075 0.00523
1006 0.00075 0.0052225
1007 0.02325 0.00499
1008 0.00075 0.0049825
1009 0.02175 0.0052
1010 0.00425 0.0052425
1011 0.00175 0.00526
1012 0.00325 0.0052275
1013 0.00425 0.00527
1014 0.00425 0.0053125
1015 0.00675 0.00538
1016 0.00325 0.0053475
1017 0.00575 0.00529
1018 0.01075 0.0051825
1019 0.01825 0.005
1020 0.02925 0.0052925
1021 0.02575 0.005035
1022 0.03075 0.0047275
1023 0.02825 0.004445
1024 0.01175 0.0045625
1025 0.01075 0.004455
1026 0.02175 0.0046725
1027 0.00925 0.004765
1028 0.02075 0.0045575
1029 0.00575 0.0045
1030 0.00925 0.0045925
1031 0.02075 0.004385
1032 0.01575 0.0042275
1033 0.02075 0.00402
1034 0.01425 0.0041625
1035 0.02675 0.00443
1036 0.02425 0.0046725
1037 0.04175 0.00509
1038 0.01175 0.0052075
1039 0.00075 0.0052
1040 0.00075 0.0051925
1041 0.01675 0.00536
1042 0.00675 0.0054275
1043 0.00075 0.00542
1044 0.02425 0.0056625
1045 0.01675 0.00583
1046 0.01675 0.0059975
1047 0.02175 0.006215
1048 0.02925 0.0065075
1049 0.00825 0.006425
1050 0.00425 0.0064675
1051 0.01175 0.006585
1052 0.01075 0.0064775
1053 0.00825 0.006395
1054 0.00075 0.0063875
1055 0.01925 0.00658
1056 0.00075 0.0065725
1057 0.03175 0.00689
1058 0.00825 0.0068075
1059 0.02575 0.00655
1060 0.00675 0.0066175
1061 0.00925 0.00671
1062 0.00575 0.0066525
1063 0.01575 0.006495
1064 0.00425 0.0065375
1065 0.01175 0.006655
1066 0.04075 0.0062475
1067 0.00175 0.006265
1068 0.01925 0.0064575
1069 0.01575 0.0063
1070 0.00325 0.0062675
1071 0.01075 0.00616
1072 0.01425 0.0063025
1073 0.00675 0.00637
1074 0.02075 0.0061625
1075 0.00675 0.00623
1076 0.02075 0.0060225
1077 0.00575 0.005965
1078 0.02825 0.0056825
1079 0.02925 0.005975
1080 0.01325 0.0058425
1081 0.03425 0.006185
1082 0.00075 0.0061775
1083 0.00675 0.006245
1084 0.01425 0.0063875
1085 0.02075 0.00618
1086 0.00175 0.0061975
1087 0.04425 0.00664
1088 0.03325 0.0063075
1089 0.02925 0.0066
1090 0.01175 0.0067175
1091 0.01925 0.00691
1092 0.01175 0.0070275
1093 0.00925 0.00712
1094 0.02675 0.0073875
1095 0.00425 0.00743
1096 0.01825 0.0072475
1097 0.00675 0.007315
1098 0.02575 0.0070575
1099 0.01175 0.007175
1100 0.00825 0.0070925
1101 0.01425 0.007235
1102 0.04825 0.0067525
1103 0.04175 0.00717
1104 0.00175 0.0071875
