#diff_E diff_E1_nin diff_E2_nin
-2.0 4.34221409732 -16.765344342
-1.98 4.17787170061 -16.1075173462
-1.96 4.01997783676 -15.4754658146
-1.94 3.8682798419 -14.86817833
-1.92 3.72253496686 -14.2846831027
-1.9 3.58250998877 -13.7240464159
-1.88 3.44798083778 -13.1853711313
-1.8599999999999999 3.31873223854 -12.6677952536
-1.84 3.19455736572 -12.1704905509
-1.82 3.07525751305 -11.6926612296
-1.8 2.96064177528 -11.2335426608
-1.78 2.85052674281 -10.7924001569
-1.76 2.74473620807 -10.3685277957
-1.74 2.64310088365 -9.96124729112
-1.72 2.54545813135 -9.56990690735
-1.7 2.45165170192 -9.19388041633
-1.68 2.36153148507 -8.83256609543
-1.66 2.27495326922 -8.48538576467
-1.6400000000000001 2.19177851077 -8.15178386145
-1.62 2.11187411234 -7.83122655154
-1.6 2.03511220985 -7.52320087487
-1.58 1.96136996789 -7.22721392463
-1.56 1.89052938313 -6.94279205856
-1.54 1.82247709553 -6.66948014099
-1.52 1.75710420691 -6.40684081455
-1.5 1.69430610669 -6.15445380027
-1.48 1.63398230452 -5.9119152251
-1.46 1.57603626945 -5.67883697556
-1.44 1.52037527546 -5.45484607673
-1.42 1.46691025308 -5.23958409538
-1.4 1.41555564687 -5.03270656643
-1.38 1.3662292785 -4.83388244168
-1.3599999999999999 1.31885221526 -4.64279356013
-1.3399999999999999 1.27334864375 -4.45913413878
-1.3199999999999998 1.22964574854 -4.28261028339
-1.2999999999999998 1.18767359567 -4.11293951813
-1.28 1.14736502074 -3.94985033357
-1.26 1.10865552144 -3.79308175222
-1.24 1.07148315431 -3.64238291091
-1.22 1.03578843563 -3.49751265934
-1.2 1.00151424623 -3.3582391742
-1.18 0.968605740102 -3.22433958821
-1.1600000000000001 0.937010256612 -3.09559963345
-1.1400000000000001 0.906677236247 -2.97181329853
-1.12 0.877558139703 -2.85278249891
-1.1 0.849606370212 -2.73831675992
-1.08 0.82277719898 -2.62823291194
-1.06 0.797027693609 -2.52235479735
-1.04 0.772316649398 -2.42051298856
-1.02 0.748604523403 -2.32254451696
-1.0 0.725853371164 -2.22829261209
-0.98 0.704026785983 -2.13760645079
-0.96 0.683089840668 -2.05034091586
-0.94 0.663009031639 -1.96635636382
-0.9199999999999999 0.643752225319 -1.88551840148
-0.8999999999999999 0.625288606707 -1.80769767084
-0.8799999999999999 0.607588630076 -1.73276964215
-0.8599999999999999 0.590623971687 -1.66061441455
-0.8400000000000001 0.574367484466 -1.59111652431
-0.8200000000000001 0.558793154567 -1.52416475995
-0.8 0.543876059738 -1.45965198439
-0.78 0.529592329446 -1.39747496341
-0.76 0.515919106674 -1.33753420052
-0.74 0.502834511349 -1.2797337777
-0.72 0.490317605327 -1.22398120195
-0.7 0.478348358888 -1.17018725726
-0.6799999999999999 0.466907618684 -1.11826586183
-0.6599999999999999 0.45597707709 -1.06813393035
-0.6399999999999999 0.445539242907 -1.01971124105
-0.6199999999999999 0.435577413374 -0.972920307275
-0.5999999999999999 0.426075647438 -0.927686253564
-0.5800000000000001 0.417018740247 -0.883936695775
-0.56 0.408392198816 -0.841601625283
-0.54 0.40018221884 -0.800613296942
-0.52 0.392375662598 -0.760906120683
-0.5 0.384960037935 -0.722416556553
-0.48 0.37792347827 -0.685083013037
-0.45999999999999996 0.371254723606 -0.6488457485
-0.43999999999999995 0.364943102513 -0.613646775589
-0.41999999999999993 0.35897851505 -0.579429768437
-0.3999999999999999 0.353351416605 -0.546139972533
-0.3799999999999999 0.34805280262 -0.513724117101
-0.3599999999999999 0.343074194182 -0.482130329857
-0.33999999999999986 0.338407624455 -0.451308054
-0.32000000000000006 0.334045625933 -0.421207967314
-0.30000000000000004 0.329981218487 -0.391781903238
-0.28 0.326207898197 -0.362982773792
-0.26 0.322719626948 -0.334764494225
-0.24 0.319510822759 -0.307081909268
-0.21999999999999997 0.316576350861 -0.279890720881
-0.19999999999999996 0.313911515472 -0.25314741736
-0.17999999999999994 0.311512052286 -0.226809203715
-0.15999999999999992 0.309374121652 -0.200833933184
-0.1399999999999999 0.307494302423 -0.175180039793
-0.11999999999999988 0.305869586488 -0.14980647184
-0.09999999999999987 0.304497373954 -0.124672626202
-0.08000000000000007 0.30337546899 -0.0997382833636
-0.06000000000000005 0.302502076307 -0.0749635430576
-0.040000000000000036 0.301875798291 -0.0503087604137
-0.020000000000000018 0.301495632764 -0.0257344825195
0.0 0.301360971379 -0.00120138528763
0.020000000000000018 0.30147159865 0.0233297894714
0.040000000000000036 0.301827691604 0.047898296871
0.06000000000000005 0.302429820065 0.0725434517643
0.08000000000000007 0.303278947569 0.0973046916573
0.10000000000000009 0.304376432898 0.122221639816
0.1200000000000001 0.305724032266 0.147334168674
0.14000000000000012 0.307323902117 0.172682463635
0.16000000000000014 0.309178602585 0.198307087379
0.18000000000000016 0.311291101587 0.22424904477
0.20000000000000018 0.313664779571 0.250549848475
0.2200000000000002 0.316303434929 0.277251585392
0.2400000000000002 0.319211290073 0.304396983995
0.26000000000000023 0.32239299819 0.332029482714
0.28000000000000025 0.325853650692 0.360193299442
0.30000000000000027 0.329598785363 0.388933502294
0.31999999999999984 0.333634395216 0.418296081727
0.33999999999999986 0.337966938089 0.448328024132
0.3599999999999999 0.342603346973 0.479077387024
0.3799999999999999 0.347551041113 0.510593375944
0.3999999999999999 0.352817937874 0.542926423198
0.41999999999999993 0.358412465416 0.576128268559
0.43999999999999995 0.364343576176 0.610252042064
0.45999999999999996 0.370620761195 0.645352349031
0.48 0.377254065311 0.681485357438
