#gd-step, abs-grad_likelihood, theta-error
0 60.7827145628 0.292172854372
1 12.1910961566 0.170261892806
2 6.40422942323 0.106219598574
3 3.53833307659 0.0708362678076
4 1.98282083251 0.0510080594825
5 1.11597856857 0.0398482737968
6 0.628958389834 0.0335586898985
7 0.354630533932 0.0300123845592
8 0.199981632923 0.02801256823
9 0.11277766489 0.0268847915811
10 0.0636007342094 0.026248784239
11 0.0358676631315 0.0258901076077
12 0.0202276134887 0.0256878314728
13 0.0114073930352 0.0255737575424
14 0.00643321736682 0.0255094253687
15 0.00362802328587 0.0254731451359
16 0.00204602959948 0.0254526848399
17 0.00115386170684 0.0254411462228
18 0.00065072217957 0.025434639001
19 0.000366975827936 0.0254309692427
20 0.000206956613037 0.0254288996766
21 0.000116713517392 0.0254277325414
22 6.58207773259e-05 0.0254270743337
23 3.71197340795e-05 0.0254267031363
24 2.09337342102e-05 0.025426493799
25 1.18056133397e-05 0.0254263757429
26 6.65779478414e-06 0.0254263091649
27 3.75467416349e-06 0.0254262716182
28 2.11745457518e-06 0.0254262504436
29 1.19414194052e-06 0.0254262385022
30 6.7343827774e-07 0.0254262317678
31 3.79786617664e-07 0.02542622797
32 2.14181270799e-07 0.0254262258281
33 1.20787875204e-07 0.0254262246203
34 6.81185165057e-08 0.0254262239391
35 3.84155522717e-08 0.0254262235549
36 2.16645110598e-08 0.0254262233383
37 1.22177282478e-08 0.0254262232161
38 6.89021422318e-09 0.0254262231472
39 3.88574141397e-09 0.0254262231083
40 2.1913726691e-09 0.0254262230864
41 1.23582188749e-09 0.0254262230741
42 6.96952458412e-10 0.0254262230671
43 3.93047404401e-10 0.0254262230632
44 2.21665125366e-10 0.0254262230609
45 1.25007815654e-10 0.0254262230597
46 7.04980394062e-11 0.025426223059
47 3.97502333271e-11 0.0254262230586
48 2.24166640805e-11 0.0254262230584
49 1.26413901569e-11 0.0254262230582
50 7.13354708637e-12 0.0254262230582
51 4.02337008154e-12 0.0254262230581
52 2.26895124911e-12 0.0254262230581
53 1.28342492189e-12 0.0254262230581
54 7.1852923611e-13 0.0254262230581
55 4.09411171631e-13 0.0254262230581
56 2.4077451144e-13 0.0254262230581
57 1.31979760454e-13 0.0254262230581
58 6.742695291e-14 0.0254262230581
59 3.79039022391e-14 0.0254262230581
60 1.9323209699e-14 0.0254262230581
61 1.0640377468e-14 0.0254262230581
62 1.0640377468e-14 0.0254262230581
63 1.0640377468e-14 0.0254262230581
64 1.0640377468e-14 0.0254262230581
65 1.0640377468e-14 0.0254262230581
66 1.0640377468e-14 0.0254262230581
67 1.0640377468e-14 0.0254262230581
68 1.0640377468e-14 0.0254262230581
69 1.0640377468e-14 0.0254262230581
70 1.0640377468e-14 0.0254262230581
71 1.0640377468e-14 0.0254262230581
72 1.0640377468e-14 0.0254262230581
73 1.0640377468e-14 0.0254262230581
74 1.0640377468e-14 0.0254262230581
75 1.0640377468e-14 0.0254262230581
76 1.0640377468e-14 0.0254262230581
77 1.0640377468e-14 0.0254262230581
78 1.0640377468e-14 0.0254262230581
79 1.0640377468e-14 0.0254262230581
80 1.0640377468e-14 0.0254262230581
81 1.0640377468e-14 0.0254262230581
82 1.0640377468e-14 0.0254262230581
83 1.0640377468e-14 0.0254262230581
84 1.0640377468e-14 0.0254262230581
85 1.0640377468e-14 0.0254262230581
86 1.0640377468e-14 0.0254262230581
87 1.0640377468e-14 0.0254262230581
88 1.0640377468e-14 0.0254262230581
89 1.0640377468e-14 0.0254262230581
90 1.0640377468e-14 0.0254262230581
91 1.0640377468e-14 0.0254262230581
92 1.0640377468e-14 0.0254262230581
93 1.0640377468e-14 0.0254262230581
94 1.0640377468e-14 0.0254262230581
95 1.0640377468e-14 0.0254262230581
96 1.0640377468e-14 0.0254262230581
97 1.0640377468e-14 0.0254262230581
98 1.0640377468e-14 0.0254262230581
99 1.0640377468e-14 0.0254262230581
100 1.0640377468e-14 0.0254262230581
101 1.0640377468e-14 0.0254262230581
102 1.0640377468e-14 0.0254262230581
103 1.0640377468e-14 0.0254262230581
104 1.0640377468e-14 0.0254262230581
105 1.0640377468e-14 0.0254262230581
106 1.0640377468e-14 0.0254262230581
107 1.0640377468e-14 0.0254262230581
108 1.0640377468e-14 0.0254262230581
109 1.0640377468e-14 0.0254262230581
110 1.0640377468e-14 0.0254262230581
111 1.0640377468e-14 0.0254262230581
112 1.0640377468e-14 0.0254262230581
113 1.0640377468e-14 0.0254262230581
114 1.0640377468e-14 0.0254262230581
115 1.0640377468e-14 0.0254262230581
116 1.0640377468e-14 0.0254262230581
117 1.0640377468e-14 0.0254262230581
118 1.0640377468e-14 0.0254262230581
119 1.0640377468e-14 0.0254262230581
120 1.0640377468e-14 0.0254262230581
121 1.0640377468e-14 0.0254262230581
122 1.0640377468e-14 0.0254262230581
123 1.0640377468e-14 0.0254262230581
124 1.0640377468e-14 0.0254262230581
125 1.0640377468e-14 0.0254262230581
126 1.0640377468e-14 0.0254262230581
127 1.0640377468e-14 0.0254262230581
128 1.0640377468e-14 0.0254262230581
129 1.0640377468e-14 0.0254262230581
130 1.0640377468e-14 0.0254262230581
131 1.0640377468e-14 0.0254262230581
132 1.0640377468e-14 0.0254262230581
133 1.0640377468e-14 0.0254262230581
134 1.0640377468e-14 0.0254262230581
135 1.0640377468e-14 0.0254262230581
136 1.0640377468e-14 0.0254262230581
137 1.0640377468e-14 0.0254262230581
138 1.0640377468e-14 0.0254262230581
139 1.0640377468e-14 0.0254262230581
140 1.0640377468e-14 0.0254262230581
141 1.0640377468e-14 0.0254262230581
142 1.0640377468e-14 0.0254262230581
143 1.0640377468e-14 0.0254262230581
144 1.0640377468e-14 0.0254262230581
145 1.0640377468e-14 0.0254262230581
146 1.0640377468e-14 0.0254262230581
147 1.0640377468e-14 0.0254262230581
148 1.0640377468e-14 0.0254262230581
149 1.0640377468e-14 0.0254262230581
150 1.0640377468e-14 0.0254262230581
151 1.0640377468e-14 0.0254262230581
152 1.0640377468e-14 0.0254262230581
153 1.0640377468e-14 0.0254262230581
154 1.0640377468e-14 0.0254262230581
155 1.0640377468e-14 0.0254262230581
156 1.0640377468e-14 0.0254262230581
157 1.0640377468e-14 0.0254262230581
158 1.0640377468e-14 0.0254262230581
159 1.0640377468e-14 0.0254262230581
160 1.0640377468e-14 0.0254262230581
161 1.0640377468e-14 0.0254262230581
162 1.0640377468e-14 0.0254262230581
163 1.0640377468e-14 0.0254262230581
164 1.0640377468e-14 0.0254262230581
165 1.0640377468e-14 0.0254262230581
166 1.0640377468e-14 0.0254262230581
167 1.0640377468e-14 0.0254262230581
168 1.0640377468e-14 0.0254262230581
169 1.0640377468e-14 0.0254262230581
170 1.0640377468e-14 0.0254262230581
171 1.0640377468e-14 0.0254262230581
172 1.0640377468e-14 0.0254262230581
173 1.0640377468e-14 0.0254262230581
174 1.0640377468e-14 0.0254262230581
175 1.0640377468e-14 0.0254262230581
176 1.0640377468e-14 0.0254262230581
177 1.0640377468e-14 0.0254262230581
178 1.0640377468e-14 0.0254262230581
179 1.0640377468e-14 0.0254262230581
180 1.0640377468e-14 0.0254262230581
181 1.0640377468e-14 0.0254262230581
182 1.0640377468e-14 0.0254262230581
183 1.0640377468e-14 0.0254262230581
184 1.0640377468e-14 0.0254262230581
185 1.0640377468e-14 0.0254262230581
186 1.0640377468e-14 0.0254262230581
187 1.0640377468e-14 0.0254262230581
188 1.0640377468e-14 0.0254262230581
189 1.0640377468e-14 0.0254262230581
190 1.0640377468e-14 0.0254262230581
191 1.0640377468e-14 0.0254262230581
192 1.0640377468e-14 0.0254262230581
193 1.0640377468e-14 0.0254262230581
194 1.0640377468e-14 0.0254262230581
195 1.0640377468e-14 0.0254262230581
196 1.0640377468e-14 0.0254262230581
197 1.0640377468e-14 0.0254262230581
198 1.0640377468e-14 0.0254262230581
199 1.0640377468e-14 0.0254262230581
#theta_true= 1.1 theta_estimated= 1.12542622306
