#gd-step, abs-grad_likelihood, theta-error
0 66.9599796154 0.230400203846
1 10.7975655344 0.122424548502
2 5.54586722747 0.0669658762273
3 2.96428752839 0.0373230009434
4 1.60139463691 0.0213090545744
5 0.867767034851 0.0126313842258
6 0.470647257211 0.00792491165374
7 0.255329953354 0.0053716121202
8 0.138529253132 0.00398631958889
9 0.0751607452077 0.00323471213681
10 0.0407796565533 0.00282691557128
11 0.0221256941358 0.00260565862992
12 0.0120046774745 0.00248561185517
13 0.0065133462004 0.00242047839317
14 0.00353392924921 0.00238513910068
15 0.00191739479811 0.00236596515269
16 0.00104031591143 0.00235556199358
17 0.000564441500534 0.00234991757857
18 0.000306247558202 0.00234685510299
19 0.00016615994187 0.00234519350357
20 9.01529678884e-05 0.00234429197389
21 4.89140615484e-05 0.00234380283328
22 2.65391752699e-05 0.00234353744153
23 1.43992913458e-05 0.00234339344861
24 7.81258609116e-06 0.00234331532275
25 4.23885457385e-06 0.00234327293421
26 2.29986426716e-06 0.00234324993556
27 1.24783135533e-06 0.00234323745725
28 6.77032649411e-07 0.00234323068692
29 3.67335839588e-07 0.00234322701357
30 1.99304428203e-07 0.00234322502052
31 1.08136103598e-07 0.00234322393916
32 5.86711404754e-08 0.00234322335245
33 3.18330544243e-08 0.00234322303412
34 1.7271578211e-08 0.0023432228614
35 9.37098531928e-09 0.00234322276769
36 5.08437518754e-09 0.00234322271685
37 2.75862048049e-09 0.00234322268926
38 1.49674289105e-09 0.00234322267429
39 8.12084516966e-10 0.00234322266617
40 4.40613982278e-10 0.00234322266177
41 2.39082234543e-10 0.00234322265938
42 1.29712876173e-10 0.00234322265808
43 7.03662990986e-11 0.00234322265738
44 3.81630773205e-11 0.00234322265699
45 2.07274375441e-11 0.00234322265679
46 1.12698682386e-11 0.00234322265667
47 6.09026535869e-12 0.00234322265661
48 3.32094671762e-12 0.00234322265658
49 1.77095458298e-12 0.00234322265656
50 9.55858681095e-13 0.00234322265655
51 5.46231504472e-13 0.00234322265655
52 2.8453293055e-13 0.00234322265654
53 1.44779832567e-13 0.00234322265654
54 6.45748343686e-14 0.00234322265654
55 4.54974724562e-14 0.00234322265654
56 3.49011486378e-14 0.00234322265654
57 5.44986278328e-15 0.00234322265654
58 5.44986278328e-15 0.00234322265654
59 5.44986278328e-15 0.00234322265654
60 5.44986278328e-15 0.00234322265654
61 5.44986278328e-15 0.00234322265654
62 5.44986278328e-15 0.00234322265654
63 5.44986278328e-15 0.00234322265654
64 5.44986278328e-15 0.00234322265654
65 5.44986278328e-15 0.00234322265654
66 5.44986278328e-15 0.00234322265654
67 5.44986278328e-15 0.00234322265654
68 5.44986278328e-15 0.00234322265654
69 5.44986278328e-15 0.00234322265654
70 5.44986278328e-15 0.00234322265654
71 5.44986278328e-15 0.00234322265654
72 5.44986278328e-15 0.00234322265654
73 5.44986278328e-15 0.00234322265654
74 5.44986278328e-15 0.00234322265654
75 5.44986278328e-15 0.00234322265654
76 5.44986278328e-15 0.00234322265654
77 5.44986278328e-15 0.00234322265654
78 5.44986278328e-15 0.00234322265654
79 5.44986278328e-15 0.00234322265654
80 5.44986278328e-15 0.00234322265654
81 5.44986278328e-15 0.00234322265654
82 5.44986278328e-15 0.00234322265654
83 5.44986278328e-15 0.00234322265654
84 5.44986278328e-15 0.00234322265654
85 5.44986278328e-15 0.00234322265654
86 5.44986278328e-15 0.00234322265654
87 5.44986278328e-15 0.00234322265654
88 5.44986278328e-15 0.00234322265654
89 5.44986278328e-15 0.00234322265654
90 5.44986278328e-15 0.00234322265654
91 5.44986278328e-15 0.00234322265654
92 5.44986278328e-15 0.00234322265654
93 5.44986278328e-15 0.00234322265654
94 5.44986278328e-15 0.00234322265654
95 5.44986278328e-15 0.00234322265654
96 5.44986278328e-15 0.00234322265654
97 5.44986278328e-15 0.00234322265654
98 5.44986278328e-15 0.00234322265654
99 5.44986278328e-15 0.00234322265654
100 5.44986278328e-15 0.00234322265654
101 5.44986278328e-15 0.00234322265654
102 5.44986278328e-15 0.00234322265654
103 5.44986278328e-15 0.00234322265654
104 5.44986278328e-15 0.00234322265654
105 5.44986278328e-15 0.00234322265654
106 5.44986278328e-15 0.00234322265654
107 5.44986278328e-15 0.00234322265654
108 5.44986278328e-15 0.00234322265654
109 5.44986278328e-15 0.00234322265654
110 5.44986278328e-15 0.00234322265654
111 5.44986278328e-15 0.00234322265654
112 5.44986278328e-15 0.00234322265654
113 5.44986278328e-15 0.00234322265654
114 5.44986278328e-15 0.00234322265654
115 5.44986278328e-15 0.00234322265654
116 5.44986278328e-15 0.00234322265654
117 5.44986278328e-15 0.00234322265654
118 5.44986278328e-15 0.00234322265654
119 5.44986278328e-15 0.00234322265654
120 5.44986278328e-15 0.00234322265654
121 5.44986278328e-15 0.00234322265654
122 5.44986278328e-15 0.00234322265654
123 5.44986278328e-15 0.00234322265654
124 5.44986278328e-15 0.00234322265654
125 5.44986278328e-15 0.00234322265654
126 5.44986278328e-15 0.00234322265654
127 5.44986278328e-15 0.00234322265654
128 5.44986278328e-15 0.00234322265654
129 5.44986278328e-15 0.00234322265654
130 5.44986278328e-15 0.00234322265654
131 5.44986278328e-15 0.00234322265654
132 5.44986278328e-15 0.00234322265654
133 5.44986278328e-15 0.00234322265654
134 5.44986278328e-15 0.00234322265654
135 5.44986278328e-15 0.00234322265654
136 5.44986278328e-15 0.00234322265654
137 5.44986278328e-15 0.00234322265654
138 5.44986278328e-15 0.00234322265654
139 5.44986278328e-15 0.00234322265654
140 5.44986278328e-15 0.00234322265654
141 5.44986278328e-15 0.00234322265654
142 5.44986278328e-15 0.00234322265654
143 5.44986278328e-15 0.00234322265654
144 5.44986278328e-15 0.00234322265654
145 5.44986278328e-15 0.00234322265654
146 5.44986278328e-15 0.00234322265654
147 5.44986278328e-15 0.00234322265654
148 5.44986278328e-15 0.00234322265654
149 5.44986278328e-15 0.00234322265654
150 5.44986278328e-15 0.00234322265654
151 5.44986278328e-15 0.00234322265654
152 5.44986278328e-15 0.00234322265654
153 5.44986278328e-15 0.00234322265654
154 5.44986278328e-15 0.00234322265654
155 5.44986278328e-15 0.00234322265654
156 5.44986278328e-15 0.00234322265654
