3.13552654412 #residual of theta 76
3.13552654412 #residual of theta 77
3.06882446101 #residual of theta 78
3.06882446101 #residual of theta 79
3.06882446101 #residual of theta 80
3.02064826789 #residual of theta 81
3.02064826789 #residual of theta 82
3.02064826789 #residual of theta 83
3.05469548002 #residual of theta 84
3.05469548002 #residual of theta 85
3.05469548002 #residual of theta 86
3.03338783183 #residual of theta 87
3.03338783183 #residual of theta 88
3.03338783183 #residual of theta 89
3.0176371143 #residual of theta 90
3.0176371143 #residual of theta 91
3.0176371143 #residual of theta 92
2.98631072053 #residual of theta 93
2.98631072053 #residual of theta 94
2.98631072053 #residual of theta 95
2.92141274147 #residual of theta 96
2.92141274147 #residual of theta 97
2.92141274147 #residual of theta 98
2.89191207903 #residual of theta 99
2.89191207903 #residual of theta 100
2.89191207903 #residual of theta 101
2.90460307945 #residual of theta 102
2.90460307945 #residual of theta 103
2.90460307945 #residual of theta 104
2.94242849796 #residual of theta 105
2.94242849796 #residual of theta 106
2.94242849796 #residual of theta 107
2.98916780913 #residual of theta 108
2.98916780913 #residual of theta 109
2.98916780913 #residual of theta 110
2.92366678727 #residual of theta 111
2.92366678727 #residual of theta 112
2.92366678727 #residual of theta 113
2.83123088714 #residual of theta 114
2.83123088714 #residual of theta 115
2.83123088714 #residual of theta 116
2.80294834182 #residual of theta 117
2.80294834182 #residual of theta 118
2.80294834182 #residual of theta 119
2.86755011611 #residual of theta 120
2.86755011611 #residual of theta 121
2.86755011611 #residual of theta 122
2.91799373415 #residual of theta 123
2.91799373415 #residual of theta 124
2.91799373415 #residual of theta 125
2.89206574948 #residual of theta 126
2.89206574948 #residual of theta 127
2.89206574948 #residual of theta 128
2.88948237955 #residual of theta 129
2.88948237955 #residual of theta 130
2.88948237955 #residual of theta 131
2.95021818828 #residual of theta 132
2.95021818828 #residual of theta 133
2.95021818828 #residual of theta 134
2.98983259107 #residual of theta 135
2.98983259107 #residual of theta 136
2.98983259107 #residual of theta 137
3.02767989787 #residual of theta 138
3.02767989787 #residual of theta 139
3.02767989787 #residual of theta 140
3.02255959024 #residual of theta 141
3.02255959024 #residual of theta 142
3.02255959024 #residual of theta 143
2.99049497312 #residual of theta 144
2.99049497312 #residual of theta 145
2.99049497312 #residual of theta 146
2.97566781052 #residual of theta 147
2.97566781052 #residual of theta 148
2.97566781052 #residual of theta 149
2.94429617074 #residual of theta 150
2.94429617074 #residual of theta 151
2.94429617074 #residual of theta 152
2.90437067681 #residual of theta 153
2.90437067681 #residual of theta 154
2.90437067681 #residual of theta 155
2.89678846017 #residual of theta 156
2.89678846017 #residual of theta 157
2.89678846017 #residual of theta 158
2.94084146461 #residual of theta 159
2.94084146461 #residual of theta 160
2.94084146461 #residual of theta 161
2.8821394774 #residual of theta 162
2.8821394774 #residual of theta 163
2.8821394774 #residual of theta 164
2.85296632405 #residual of theta 165
2.85296632405 #residual of theta 166
2.85296632405 #residual of theta 167
2.83463100614 #residual of theta 168
2.83463100614 #residual of theta 169
2.83463100614 #residual of theta 170
2.84889554828 #residual of theta 171
2.84889554828 #residual of theta 172
2.84889554828 #residual of theta 173
2.84985865374 #residual of theta 174
2.84985865374 #residual of theta 175
2.84985865374 #residual of theta 176
2.87453159899 #residual of theta 177
2.87453159899 #residual of theta 178
2.87453159899 #residual of theta 179
2.8565253013 #residual of theta 180
2.8565253013 #residual of theta 181
2.8565253013 #residual of theta 182
2.84448651659 #residual of theta 183
2.84448651659 #residual of theta 184
2.84448651659 #residual of theta 185
2.82538571271 #residual of theta 186
2.82538571271 #residual of theta 187
2.82538571271 #residual of theta 188
2.80693098402 #residual of theta 189
2.80693098402 #residual of theta 190
2.80693098402 #residual of theta 191
2.81918975053 #residual of theta 192
2.81918975053 #residual of theta 193
2.81918975053 #residual of theta 194
2.83012756139 #residual of theta 195
2.83012756139 #residual of theta 196
2.83012756139 #residual of theta 197
2.88574889662 #residual of theta 198
2.88574889662 #residual of theta 199
2.88574889662 #residual of theta 200
2.90366876202 #residual of theta 201
2.90366876202 #residual of theta 202
2.90366876202 #residual of theta 203
2.89847507466 #residual of theta 204
2.89847507466 #residual of theta 205
2.89847507466 #residual of theta 206
2.88341392208 #residual of theta 207
2.88341392208 #residual of theta 208
2.88341392208 #residual of theta 209
2.87156680203 #residual of theta 210
2.87156680203 #residual of theta 211
2.87156680203 #residual of theta 212
2.8771210279 #residual of theta 213
2.8771210279 #residual of theta 214
2.8771210279 #residual of theta 215
2.83008703313 #residual of theta 216
2.83008703313 #residual of theta 217
2.83008703313 #residual of theta 218
2.79666480485 #residual of theta 219
2.79666480485 #residual of theta 220
2.79666480485 #residual of theta 221
2.78329007497 #residual of theta 222
2.78329007497 #residual of theta 223
2.78329007497 #residual of theta 224
2.79375151722 #residual of theta 225
2.79375151722 #residual of theta 226
2.79375151722 #residual of theta 227
2.81601111543 #residual of theta 228
2.81601111543 #residual of theta 229
2.81601111543 #residual of theta 230
2.85214297543 #residual of theta 231
2.85214297543 #residual of theta 232
2.85214297543 #residual of theta 233
2.87921807988 #residual of theta 234
2.87921807988 #residual of theta 235
2.87921807988 #residual of theta 236
2.90726864075 #residual of theta 237
2.90726864075 #residual of theta 238
2.90726864075 #residual of theta 239
2.90375533312 #residual of theta 240
2.90375533312 #residual of theta 241
2.90375533312 #residual of theta 242
2.89020666661 #residual of theta 243
2.89020666661 #residual of theta 244
2.89020666661 #residual of theta 245
2.88376493392 #residual of theta 246
2.88376493392 #residual of theta 247
2.88376493392 #residual of theta 248
2.88628669263 #residual of theta 249
2.88628669263 #residual of theta 250
2.88628669263 #residual of theta 251
2.90168132421 #residual of theta 252
2.90168132421 #residual of theta 253
2.90168132421 #residual of theta 254
2.90828859707 #residual of theta 255
2.90828859707 #residual of theta 256
2.90828859707 #residual of theta 257
2.88678203992 #residual of theta 258
2.88678203992 #residual of theta 259
2.88678203992 #residual of theta 260
2.85284402536 #residual of theta 261
2.85284402536 #residual of theta 262
2.85284402536 #residual of theta 263
2.84625085681 #residual of theta 264
2.84625085681 #residual of theta 265
2.84625085681 #residual of theta 266
2.86836094945 #residual of theta 267
2.86836094945 #residual of theta 268
2.86836094945 #residual of theta 269
2.88946391089 #residual of theta 270
2.88946391089 #residual of theta 271
2.88946391089 #residual of theta 272
2.897363899 #residual of theta 273
2.897363899 #residual of theta 274
2.897363899 #residual of theta 275
2.88987361467 #residual of theta 276
2.88987361467 #residual of theta 277
2.88987361467 #residual of theta 278
2.87464579898 #residual of theta 279
2.87464579898 #residual of theta 280
2.87464579898 #residual of theta 281
2.86756738484 #residual of theta 282
2.86756738484 #residual of theta 283
2.86756738484 #residual of theta 284
2.87181445915 #residual of theta 285
2.87181445915 #residual of theta 286
2.87181445915 #residual of theta 287
2.88433582697 #residual of theta 288
2.88433582697 #residual of theta 289
2.88433582697 #residual of theta 290
2.91493384188 #residual of theta 291
2.91493384188 #residual of theta 292
2.91493384188 #residual of theta 293
2.92696993836 #residual of theta 294
2.92696993836 #residual of theta 295
2.92696993836 #residual of theta 296
2.92850070915 #residual of theta 297
2.92850070915 #residual of theta 298
2.92850070915 #residual of theta 299
2.94588191104 #residual of theta 300
2.94588191104 #residual of theta 301
2.94588191104 #residual of theta 302
2.94813746476 #residual of theta 303
2.94813746476 #residual of theta 304
2.94813746476 #residual of theta 305
2.95601986988 #residual of theta 306
2.95601986988 #residual of theta 307
2.95601986988 #residual of theta 308
2.94015956512 #residual of theta 309
