0  -1.0
1  -1.21875
2  -1.1875
0  -1.03125
1  -1.0625
2  -1.03125
0  [-0.42470925]
1  [-0.54498062]
2  [-0.68513568]
3  [-0.79025198]
4  [-0.7727326]
5  [-0.69271322]
6  [-0.93277137]
7  [-0.88021322]
8  [-0.78031013]
9  [-0.81771322]
10  [-0.88021322]
11  [-0.87027137]
12  [-0.95029075]
13  [-0.9602326]
14  [-0.98769383]
15  [-0.97775198]
16  [-0.84517445]
17  [-0.81771322]
18  [-0.8977326]
19  [-0.8977326]
20  [-0.8977326]
21  [-0.98769383]
22  [-0.93513568]
23  [-1.01515507]
24  [-1.03267445]
25  [-0.97017445]
26  [-0.92519383]
27  [-0.86269383]
28  [-0.92519383]
29  [-0.90767445]
30  [-0.98769383]
31  [-1.00521322]
32  [-0.90767445]
33  [-1.00521322]
34  [-1.05019383]
35  [-0.9801163]
36  [-0.93513568]
37  [-0.87027137]
38  [-0.85275198]
39  [-0.87027137]
40  [-0.85275198]
41  [-0.87027137]
42  [-0.94271322]
43  [-0.92519383]
44  [-0.92519383]
45  [-0.88021322]
46  [-0.9602326]
47  [-1.00521322]
48  [-0.93513568]
49  [-0.84517445]
50  [-0.78267445]
51  [-0.90767445]
52  [-0.90767445]
53  [-0.92519383]
54  [-0.9602326]
55  [-0.94271322]
56  [-0.96781013]
57  [-0.85275198]
58  [-0.92519383]
59  [-0.97017445]
60  [-0.84517445]
61  [-0.8977326]
62  [-0.92519383]
63  [-0.98769383]
64  [-1.06771322]
65  [-0.98769383]
66  [-0.8352326]
67  [-0.9602326]
68  [-1.0227326]
69  [-1.01279075]
70  [-0.94271322]
71  [-0.9602326]
72  [-0.93513568]
73  [-0.97017445]
74  [-0.98769383]
75  [-0.86269383]
76  [-0.92519383]
77  [-0.88779075]
78  [-0.8977326]
79  [-0.84517445]
80  [-0.86269383]
81  [-0.85275198]
82  [-0.90531013]
83  [-0.95029075]
84  [-0.9602326]
85  [-0.90767445]
86  [-0.94271322]
87  [-0.88021322]
88  [-0.87027137]
89  [-0.87027137]
90  [-0.84281013]
91  [-0.8352326]
92  [-0.7727326]
93  [-0.90767445]
94  [-0.94507753]
95  [-1.01515507]
96  [-0.97017445]
97  [-0.97017445]
98  [-0.93277137]
99  [-0.9602326]
0  [-0.98769383]
1  [-0.92519383]
2  [-0.89015507]
0  [-0.99527137]
1  [-1.0227326]
2  [-0.91525198]
0  [-1.04025198]
1  [-0.92519383]
2  [-0.9602326]
0  [-0.98769383]
1  [-0.90767445]
2  [-0.90531013]
0  [-0.92519383]
1  [-0.92519383]
2  [-0.89015507]
0  [-0.87263568]
1  [-0.6676163]
2  [-0.83759692]
0  [-0.8352326]
1  [-0.82529075]
2  [-0.90767445]
0  [-0.94271322]
1  [-0.94271322]
2  [-0.89015507]
0  [-0.8977326]
1  [-0.89015507]
2  [-0.94271322]
0  [-0.86269383]
1  [-0.99763568]
2  [-1.03267445]
0  [-0.85275198]
1  [-1.0227326]
2  [-1.01279075]
0  [-1.00521322]
1  [-0.94271322]
2  [-0.88021322]
0  [-0.9602326]
1  [-0.92519383]
2  [-0.97775198]
0  [-0.94271322]
1  [-0.91525198]
2  [-0.8352326]
0  [-0.73769383]
1  [-0.72017445]
2  [-0.82529075]
0  [-1.0227326]
1  [-1.0852326]
2  [-0.94271322]
0  [-0.9176163]
1  [-1.06013568]
2  [-1.01515507]
0  [-1.07765507]
1  [-0.88779075]
2  [-0.98769383]
0  [-0.76515507]
1  [-0.92519383]
2  [-1.0227326]
0  [-1.0227326]
1  [-1.05777137]
2  [-0.8977326]
0  [-0.99527137]
1  [-0.8977326]
2  [-0.95029075]
0  [-0.92282952]
1  [-0.92282952]
2  [-0.96781013]
0  [-0.79025198]
1  [-0.88021322]
2  [-0.87027137]
0  [-0.94271322]
1  [-0.8977326]
2  [-0.88021322]
0  [-0.97017445]
1  [-1.01515507]
2  [-1.03267445]
0  [-0.90767445]
1  [-0.95265507]
2  [-0.8977326]
0  [-0.87027137]
1  [-0.98769383]
2  [-0.97017445]
0  [-0.98769383]
1  [-1.05019383]
2  [-0.95265507]
0  [-0.99763568]
1  [-0.95265507]
2  [-0.88021322]
0  [-0.86269383]
1  [-0.76515507]
2  [-0.89015507]
0  [-0.86269383]
1  [-0.84517445]
2  [-0.90767445]
0  [-0.86269383]
1  [-0.85275198]
2  [-0.88021322]
0  [-0.81013568]
1  [-0.86269383]
2  [-0.95265507]
0  [-0.90767445]
1  [-0.95029075]
2  [-0.97775198]
0  [-0.88021322]
1  [-0.93277137]
2  [-0.85275198]
0  [-0.95029075]
1  [-0.92519383]
2  [-0.90009692]
0  [-0.94271322]
1  [-0.90767445]
2  [-0.9602326]
0  [-0.97017445]
1  [-1.01515507]
2  [-1.00521322]
0  [-0.90767445]
1  [-0.97017445]
2  [-0.93513568]
0  [-0.75521322]
1  [-0.81771322]
2  [-0.9602326]
0  [-0.88779075]
1  [-0.88021322]
2  [-0.85275198]
0  [-0.85275198]
1  [-0.86269383]
2  [-0.92519383]
0  [-0.80019383]
1  [-0.80019383]
2  [-0.95265507]
0  [-0.97775198]
1  [-0.87027137]
2  [-0.86032952]
0  [-0.87027137]
1  [-0.73769383]
2  [-0.65767445]
0  [-0.7301163]
1  [-0.80019383]
2  [-0.82765507]
0  [-0.82765507]
1  [-0.94271322]
2  [-0.8551163]
0  [-0.93513568]
1  [-1.05019383]
2  [-1.06771322]
0  [-0.86269383]
1  [-0.88779075]
2  [-0.88021322]
0  [-0.86269383]
1  [-0.81771322]
2  [-0.86269383]
0  [-0.81013568]
1  [-0.95265507]
2  [-0.95265507]
0  [-0.88021322]
1  [-0.80019383]
2  [-0.85275198]
0  [-0.84517445]
1  [-0.81013568]
2  [-0.91525198]
0  [-0.7727326]
1  [-0.93277137]
2  [-0.94271322]
0  [-0.86269383]
1  [-0.8977326]
2  [-0.93277137]
0  [-0.84517445]
1  [-0.94271322]
2  [-0.92519383]
0  [-0.9602326]
1  [-0.84517445]
2  [-0.89015507]
0  [-0.71259692]
1  [-0.85275198]
2  [-0.97017445]
0  [-0.9602326]
1  [-0.95265507]
2  [-0.92519383]
0  [-0.9602326]
1  [-0.99527137]
2  [-0.8977326]
0  [-1.04025198]
1  [-1.0227326]
2  [-0.98769383]
0  [-1.06771322]
1  [-1.06771322]
2  [-1.03267445]
0  [-0.92519383]
1  [-0.90767445]
2  [-0.90767445]
0  [-0.89015507]
1  [-0.97017445]
2  [-0.95265507]
0  [-0.81013568]
1  [-0.83759692]
2  [-0.92519383]
0  [-0.86269383]
1  [-0.7727326]
2  [-0.8352326]
0  [-0.74763568]
1  [-0.7301163]
2  [-0.80777137]
0  [-0.88021322]
1  [-0.98769383]
2  [-0.98769383]
0  [-0.90531013]
1  [-0.81771322]
2  [-0.99527137]
0  [-1.0227326]
1  [-0.9602326]
2  [-0.93277137]
0  [-0.87027137]
1  [-0.99527137]
2  [-0.91525198]
0  [-0.88021322]
1  [-0.84517445]
2  [-0.8977326]
0  [-0.87027137]
1  [-0.84517445]
2  [-0.80019383]
0  [-0.76515507]
1  [-0.93277137]
2  [-0.97775198]
0  [-0.92519383]
1  [-0.88021322]
2  [-0.89015507]
0  [-0.94271322]
1  [-0.91525198]
2  [-0.91525198]
0  [-0.80019383]
1  [-0.85275198]
2  [-0.70265507]
0  [-0.84517445]
1  [-0.84517445]
2  [-0.88779075]
0  [-0.79782952]
1  [-0.88779075]
2  [-0.91525198]
0  [-0.90767445]
1  [-0.95029075]
2  [-0.84517445]
0  [-0.80019383]
1  [-0.76515507]
2  [-0.80019383]
0  [-0.8352326]
1  [-0.65767445]
2  [-0.78031013]
0  [-0.87027137]
1  [-0.86032952]
2  [-0.97775198]
0  [-0.92519383]
1  [-0.93513568]
2  [-0.90009692]
0  [-0.95265507]
1  [-0.95265507]
2  [-0.95265507]
0  [-0.92519383]
1  [-0.93277137]
2  [-0.94271322]
0  [-0.93277137]
1  [-1.05019383]
2  [-0.97017445]
0  [-1.03267445]
1  [-0.97775198]
2  [-0.8977326]
0  [-0.97017445]
1  [-0.92519383]
2  [-0.98769383]
0  [-1.05019383]
1  [-1.00521322]
2  [-0.97017445]
0  [-0.86269383]
1  [-0.90767445]
2  [-0.82529075]
0  [-0.88779075]
1  [-0.87027137]
2  [-0.90767445]
0  [-0.93277137]
1  [-1.0227326]
2  [-1.00521322]
0  [-0.94271322]
1  [-1.05019383]
2  [-1.06771322]
0  [-0.98769383]
1  [-0.80019383]
2  [-0.89015507]
0  [-0.9602326]
1  [-0.67519383]
2  [-0.94271322]
0  [-0.98769383]
1  [-0.90767445]
2  [-0.99763568]
0  [-0.81013568]
1  [-0.75757753]
2  [-0.67755815]
0  [-0.82765507]
1  [-0.90767445]
2  [-0.91525198]
0  [-0.85275198]
1  [-0.86269383]
2  [-0.97775198]
0  [-0.60872822]
1  [-0.59239882]
2  [-0.72826588]
3  [-0.65760118]
4  [-0.7418353]
5  [-0.77173412]
6  [-0.6875]
7  [-0.54346824]
8  [-0.60596824]
9  [-0.70106942]
10  [-0.75270236]
11  [-0.8125]
12  [-0.76086706]
13  [-0.72010118]
14  [-0.82606942]
15  [-0.64943648]
16  [-0.7418353]
17  [-0.88856942]
18  [-0.81520236]
19  [-0.81520236]
20  [-0.78530354]
21  [-0.80703766]
22  [-0.83693648]
23  [-0.82606942]
24  [-0.89943648]
25  [-0.86953766]
26  [-0.91030354]
27  [-0.9211706]
28  [-0.9836706]
29  [-0.83693648]
30  [-0.89943648]
31  [-0.87770236]
32  [-0.83693648]
33  [-0.83693648]
34  [-0.86953766]
35  [-0.80703766]
36  [-0.80703766]
37  [-0.8586706]
38  [-0.91030354]
39  [-0.81520236]
40  [-0.85596824]
41  [-0.83693648]
42  [-0.87770236]
43  [-0.88856942]
44  [-0.8668353]
45  [-0.89127178]
46  [-0.93203766]
47  [-0.95377178]
48  [-0.94290472]
49  [-0.95377178]
50  [-0.91030354]
51  [-0.96463884]
52  [-0.8586706]
53  [-0.80703766]
54  [-0.97280354]
55  [-0.88040472]
56  [-0.88040472]
57  [-0.93203766]
58  [-0.80703766]
59  [-0.91030354]
60  [-0.9211706]
61  [-0.86953766]
62  [-0.82606942]
63  [-0.89943648]
64  [-0.9836706]
65  [-0.97280354]
66  [-0.93203766]
67  [-0.89127178]
68  [-0.91030354]
69  [-0.88856942]
70  [-0.87770236]
71  [-0.8043353]
72  [-0.86953766]
73  [-0.89127178]
74  [-0.91030354]
75  [-0.97010118]
76  [-0.85596824]
77  [-0.9293353]
78  [-0.91846824]
79  [-0.89673412]
80  [-0.88856942]
81  [-0.62770236]
82  [-0.70106942]
83  [-0.82606942]
84  [-0.7418353]
85  [-0.91846824]
86  [-0.82606942]
87  [-0.83693648]
88  [-0.70377178]
89  [-0.82877178]
90  [-0.84780354]
91  [-0.8505059]
92  [-0.90213884]
93  [-0.7961706]
94  [-0.69020236]
95  [-0.64673412]
96  [-0.70923412]
97  [-0.72280354]
98  [-0.7336706]
99  [-0.77443648]
0  [-0.78260118]
1  [-0.79346824]
2  [-0.85596824]
0  [-0.69020236]
1  [-0.66846824]
2  [-0.85596824]
0  [-0.8668353]
1  [-0.82606942]
2  [-0.8668353]
0  [-0.70923412]
1  [-0.76086706]
2  [-0.72010118]
0  [-0.70923412]
1  [-0.66846824]
2  [-0.79346824]
0  [-0.78260118]
1  [-0.7418353]
2  [-0.78260118]
0  [-0.85596824]
1  [-0.83423412]
2  [-0.87770236]
0  [-0.8668353]
1  [-0.84510118]
2  [-0.87770236]
0  [-0.88856942]
1  [-0.8668353]
2  [-0.85596824]
0  [-0.98096824]
1  [-0.98096824]
2  [-0.8043353]
0  [-0.9293353]
1  [-0.82606942]
2  [-0.82606942]
0  [-0.73096824]
1  [-0.73096824]
2  [-0.87770236]
0  [-0.8668353]
1  [-0.7418353]
2  [-0.78530354]
0  [-0.87770236]
1  [-0.77443648]
2  [-0.83693648]
0  [-0.83693648]
1  [-0.94020236]
2  [-0.96193648]
0  [-0.9293353]
1  [-0.7961706]
2  [-0.8125]
0  [-0.8668353]
1  [-0.88856942]
2  [-0.80703766]
0  [-0.77443648]
1  [-0.7961706]
2  [-0.84780354]
0  [-0.80703766]
1  [-0.88856942]
2  [-0.94020236]
0  [-0.85596824]
1  [-0.81520236]
2  [-0.8043353]
0  [-0.87770236]
1  [-0.89943648]
2  [-0.91030354]
0  [-0.91030354]
1  [-0.97280354]
2  [-0.96193648]
0  [-0.76356942]
1  [-0.86953766]
2  [-0.7961706]
0  [-1.02443648]
1  [-0.95106942]
2  [-0.83693648]
0  [-0.8668353]
1  [-0.88856942]
2  [-0.85596824]
0  [-0.77443648]
1  [-0.78530354]
2  [-0.64673412]
0  [-0.69836706]
1  [-0.70923412]
2  [-0.75270236]
0  [-0.76356942]
1  [-0.74453766]
2  [-0.7961706]
0  [-0.63856942]
1  [-0.6793353]
2  [-0.69020236]
0  [-0.57606942]
1  [-0.69020236]
2  [-0.75270236]
0  [-0.8043353]
1  [-0.83693648]
2  [-0.9211706]
0  [-0.78530354]
1  [-0.84780354]
2  [-0.72280354]
0  [-0.77443648]
1  [-0.85596824]
2  [-0.76356942]
0  [-0.76356942]
1  [-0.91030354]
2  [-1.01356942]
0  [-0.88856942]
1  [-0.8668353]
2  [-0.77443648]
0  [-0.78530354]
1  [-0.78530354]
2  [-0.82606942]
0  [-0.8668353]
1  [-0.76356942]
2  [-0.84510118]
0  [-0.76356942]
1  [-0.72280354]
2  [-0.71193648]
0  [-0.83693648]
1  [-0.76356942]
2  [-0.64943648]
0  [-0.62770236]
1  [-0.77443648]
2  [-0.8505059]
0  [-0.81790472]
1  [-0.6711706]
2  [-0.7336706]
0  [-0.82606942]
1  [-0.86953766]
2  [-0.87770236]
0  [-0.9211706]
1  [-0.84780354]
2  [-0.94290472]
0  [-0.99453766]
1  [-0.9211706]
2  [-0.72280354]
0  [-0.84780354]
1  [-0.84780354]
2  [-0.82606942]
0  [-0.77443648]
1  [-0.84780354]
2  [-0.7961706]
0  [-0.7336706]
1  [-0.63856942]
2  [-0.62770236]
0  [-0.60596824]
1  [-0.625]
2  [-0.8043353]
0  [-0.75270236]
1  [-0.85596824]
2  [-0.82336706]
0  [-0.69836706]
1  [-0.76356942]
2  [-0.7336706]
0  [-0.84780354]
1  [-0.77713884]
2  [-0.84780354]
0  [-0.65760118]
1  [-0.89943648]
2  [-0.83693648]
0  [-0.78530354]
1  [-0.86953766]
2  [-0.82877178]
0  [-0.8586706]
1  [-0.86953766]
2  [-0.84780354]
0  [-0.74453766]
1  [-0.80703766]
2  [-0.80703766]
0  [-0.82606942]
1  [-0.87770236]
2  [-0.86953766]
0  [-0.84780354]
1  [-0.87770236]
2  [-0.88856942]
0  [-0.81520236]
1  [-0.8668353]
2  [-0.7961706]
0  [-0.78530354]
1  [-0.59780354]
2  [-0.58963884]
0  [-0.76356942]
1  [-0.8668353]
2  [-0.84510118]
0  [-0.79346824]
1  [-0.78260118]
2  [-0.8043353]
0  [-0.87770236]
1  [-0.8043353]
2  [-0.81520236]
0  [-0.82606942]
1  [-0.88856942]
2  [-0.76627178]
0  [-0.8586706]
1  [-0.77713884]
2  [-0.84780354]
0  [-0.66030354]
1  [-0.71193648]
2  [-0.6793353]
0  [-0.75270236]
1  [-0.81520236]
2  [-0.84780354]
0  [-0.91030354]
1  [-0.88856942]
2  [-0.87770236]
0  [-0.91030354]
1  [-0.9293353]
2  [-0.8668353]
0  [-0.89943648]
1  [-0.89943648]
2  [-0.83693648]
0  [-0.8043353]
1  [-0.78260118]
2  [-0.82606942]
0  [-0.93203766]
1  [-0.91030354]
2  [-0.83693648]
0  [-0.89943648]
1  [-0.68203766]
2  [-0.70377178]
0  [-0.75270236]
1  [-0.69020236]
2  [-0.7961706]
0  [-0.66030354]
1  [-0.8586706]
2  [-0.86953766]
0  [-0.9211706]
1  [-0.97280354]
2  [-0.74453766]
0  [-0.72280354]
1  [-0.80703766]
2  [-0.77713884]
0  [-0.87770236]
1  [-0.78530354]
2  [-0.89943648]
0  [-0.84780354]
1  [-0.72280354]
2  [-0.70377178]
0  [-0.69290472]
1  [-0.87770236]
2  [-0.8668353]
0  [-0.87770236]
1  [-0.79346824]
2  [-0.7418353]
0  [-0.81520236]
1  [-0.76356942]
2  [-0.71193648]
0  [-0.87770236]
1  [-0.91030354]
2  [-0.81520236]
0  [-0.79346824]
1  [-0.8043353]
2  [-0.76086706]
0  [-0.9293353]
1  [-0.9293353]
2  [-0.8668353]
0  [-0.95106942]
1  [-0.88856942]
2  [-0.8043353]
0  [-0.83693648]
1  [-0.83693648]
2  [-0.81520236]
0  [-0.83423412]
1  [-0.85596824]
2  [-0.9293353]
0  [-0.83693648]
1  [-0.8668353]
2  [-0.76627178]
0  [-0.8586706]
1  [-0.99453766]
2  [-0.93203766]
0  [-0.94290472]
1  [-0.88040472]
2  [-0.93203766]
0  [-0.83693648]
1  [-0.93203766]
2  [-0.91030354]
0  [-0.95377178]
1  [-0.89127178]
2  [-0.88040472]
0  [-0.75270236]
1  [-0.75270236]
2  [-0.86953766]
0  [-0.91030354]
1  [-0.87770236]
2  [-0.96193648]
0  [-0.8668353]
1  [-0.97280354]
2  [-0.89943648]
0  [-0.89943648]
1  [-0.94290472]
2  [-0.88040472]
0  [-0.84780354]
1  [-0.9211706]
2  [-0.8668353]
0  [-0.83693648]
1  [-0.70377178]
2  [-0.7336706]
0  [-0.86953766]
1  [-0.88856942]
2  [-0.95377178]
0  [-0.88040472]
1  [-0.86953766]
2  [-0.89127178]
0  [-0.74106644]
1  [-0.78392657]
2  [-0.84107343]
3  [-0.79286014]
4  [-0.70178671]
5  [-0.76428671]
6  [-0.84107343]
7  [-0.70893007]
8  [-0.66786014]
9  [-0.74464685]
10  [-0.76607692]
11  [-0.82143356]
12  [-0.76607692]
13  [-0.7375035]
14  [-0.72321678]
15  [-0.80714685]
16  [-0.79286014]
17  [-0.8625035]
18  [-0.77857343]
19  [-0.77143007]
20  [-0.70893007]
21  [-0.64643007]
22  [-0.7375035]
23  [-0.66071678]
24  [-0.70357692]
25  [-0.68214685]
26  [-0.71607343]
27  [-0.81429021]
28  [-0.6125035]
29  [-0.70893007]
30  [-0.72321678]
31  [-0.82678671]
32  [-0.8625035]
33  [-0.90357343]
34  [-0.84107343]
35  [-0.91071678]
36  [-0.89643007]
37  [-0.78571678]
38  [-0.96607343]
39  [-0.82143356]
40  [-0.81429021]
41  [-0.79286014]
42  [-0.84107343]
43  [-0.77143007]
44  [-0.75714336]
45  [-0.71607343]
46  [-0.71607343]
47  [-0.66071678]
48  [-0.74285664]
49  [-0.89643007]
50  [-0.81964336]
51  [-0.77143007]
52  [-0.66071678]
53  [-0.54286014]
54  [-0.70893007]
55  [-0.77143007]
56  [-0.80535664]
57  [-0.77143007]
58  [-0.78571678]
59  [-0.77143007]
60  [-0.65357343]
61  [-0.69464336]
62  [-0.77143007]
63  [-0.70893007]
64  [-0.84821678]
65  [-0.82143356]
66  [-0.81429021]
67  [-0.8625035]
68  [-0.84821678]
69  [-0.8625035]
70  [-0.72321678]
71  [-0.84107343]
72  [-0.7375035]
73  [-0.8000035]
74  [-0.84821678]
75  [-0.84821678]
76  [-0.8625035]
77  [-0.80714685]
78  [-0.7375035]
79  [-0.73036014]
80  [-0.75179021]
81  [-0.87679021]
82  [-0.8625035]
83  [-0.84107343]
84  [-0.85536014]
85  [-0.85536014]
86  [-0.8625035]
87  [-0.80714685]
88  [-0.70178671]
89  [-0.91786014]
90  [-0.87679021]
91  [-0.89107692]
92  [-0.81429021]
93  [-0.75179021]
94  [-0.80714685]
95  [-0.75179021]
96  [-0.75893356]
97  [-0.60536014]
98  [-0.75179021]
99  [-0.71786363]
0  [-0.72500699]
1  [-0.75893356]
2  [-0.88393356]
0  [-0.93929021]
1  [-0.66786014]
2  [-0.6875]
0  [-0.84821678]
1  [-0.78571678]
2  [-0.84821678]
0  [-0.8125]
1  [-0.84107343]
2  [-0.75179021]
0  [-0.74464685]
1  [-0.85536014]
2  [-0.87679021]
0  [-0.77143007]
1  [-0.77143007]
2  [-0.69464336]
0  [-0.57678671]
1  [-0.70178671]
2  [-0.78571678]
0  [-0.69464336]
1  [-0.79286014]
2  [-0.8000035]
0  [-0.91786014]
1  [-0.90357343]
2  [-0.8625035]
0  [-0.91786014]
1  [-0.84107343]
2  [-0.77857343]
0  [-0.76428671]
1  [-0.76428671]
2  [-0.71607343]
0  [-0.75179021]
1  [-0.78571678]
2  [-0.79286014]
0  [-0.8125]
1  [-0.82678671]
2  [-0.80535664]
0  [-0.77857343]
1  [-0.75]
2  [-0.71607343]
0  [-0.84107343]
1  [-0.79286014]
2  [-0.79286014]
0  [-0.8625035]
1  [-0.73036014]
2  [-0.77143007]
0  [-0.77857343]
1  [-0.84821678]
2  [-0.84821678]
0  [-0.84107343]
1  [-0.8625035]
2  [-0.8000035]
0  [-0.82143356]
1  [-0.76607692]
2  [-0.84821678]
0  [-0.85536014]
1  [-0.8000035]
2  [-0.78571678]
0  [-0.84821678]
1  [-0.68214685]
2  [-0.6750035]
0  [-0.66071678]
1  [-0.6875]
2  [-0.64643007]
0  [-0.76428671]
1  [-0.6750035]
2  [-0.73036014]
0  [-0.82678671]
1  [-0.84821678]
2  [-0.70893007]
0  [-0.66071678]
1  [-0.8000035]
2  [-0.8625035]
0  [-0.85536014]
1  [-0.70178671]
2  [-0.80535664]
0  [-0.88214336]
1  [-0.89643007]
2  [-0.875]
0  [-0.89643007]
1  [-0.8125]
2  [-0.75]
0  [-0.84107343]
1  [-0.73571329]
2  [-0.80535664]
0  [-0.81964336]
1  [-0.84821678]
2  [-0.76428671]
