1   0.24   0.244774112659   -0.06646959769646069
2   0.26   0.266108406874   -0.0669461961530367
3   0.24   0.244774112659   -0.06646959769646069
4   0.28   0.287682072452   -0.06655405734325275
5   0.24   0.244774112659   -0.06646959769646069
6   0.28   0.287682072452   -0.06655405734325275
7   0.2   0.202732554054   -0.06663370443387427
8   0.26   0.266108406874   -0.0669461961530367
9   0.3   0.309519604203   -0.06669273935049719
10   0.22   0.223656109022   -0.06678418784769223
11   0.3   0.309519604203   -0.06669273935049719
12   0.32   0.331647108705   -0.06664630818792991
13   0.32   0.331647108705   -0.06664630818792991
14   0.28   0.287682072452   -0.06655405734325275
15   0.28   0.287682072452   -0.06655405734325275
16   0.22   0.223656109022   -0.06678418784769223
17   0.26   0.266108406874   -0.0669461961530367
18   0.22   0.223656109022   -0.06678418784769223
19   0.26   0.266108406874   -0.0669461961530367
20   0.32   0.331647108705   -0.06664630818792991
21   0.36   0.376885901188   -0.06661270640983682
22   0.28   0.287682072452   -0.06655405734325275
23   0.24   0.244774112659   -0.06646959769646069
24   0.24   0.244774112659   -0.06646959769646069
25   0.24   0.244774112659   -0.06646959769646069
26   0.22   0.223656109022   -0.06678418784769223
27   0.28   0.287682072452   -0.06655405734325275
28   0.22   0.223656109022   -0.06678418784769223
29   0.22   0.223656109022   -0.06678418784769223
30   0.28   0.287682072452   -0.06655405734325275
31   0.22   0.223656109022   -0.06678418784769223
32   0.32   0.331647108705   -0.06664630818792991
33   0.22   0.223656109022   -0.06678418784769223
34   0.24   0.244774112659   -0.06646959769646069
35   0.28   0.287682072452   -0.06655405734325275
36   0.28   0.287682072452   -0.06655405734325275
37   0.24   0.244774112659   -0.06646959769646069
38   0.32   0.331647108705   -0.06664630818792991
39   0.26   0.266108406874   -0.0669461961530367
40   0.22   0.223656109022   -0.06678418784769223
41   0.26   0.266108406874   -0.0669461961530367
42   0.2   0.202732554054   -0.06663370443387427
43   0.24   0.244774112659   -0.06646959769646069
44   0.34   0.354092528962   -0.06650538922198798
45   0.22   0.223656109022   -0.06678418784769223
46   0.26   0.266108406874   -0.0669461961530367
47   0.3   0.309519604203   -0.06669273935049719
48   0.24   0.244774112659   -0.06646959769646069
49   0.3   0.309519604203   -0.06669273935049719
50   0.28   0.287682072452   -0.06655405734325275
51   0.28   0.287682072452   -0.06655405734325275
52   0.28   0.287682072452   -0.06655405734325275
53   0.22   0.223656109022   -0.06678418784769223
54   0.26   0.266108406874   -0.0669461961530367
55   0.28   0.287682072452   -0.06655405734325275
56   0.22   0.223656109022   -0.06678418784769223
57   0.26   0.266108406874   -0.0669461961530367
58   0.22   0.223656109022   -0.06678418784769223
59   0.28   0.287682072452   -0.06655405734325275
60   0.2   0.202732554054   -0.06663370443387427
61   0.24   0.244774112659   -0.06646959769646069
62   0.28   0.287682072452   -0.06655405734325275
63   0.26   0.266108406874   -0.0669461961530367
64   0.28   0.287682072452   -0.06655405734325275
65   0.28   0.287682072452   -0.06655405734325275
66   0.26   0.266108406874   -0.0669461961530367
67   0.26   0.266108406874   -0.0669461961530367
68   0.26   0.266108406874   -0.0669461961530367
69   0.34   0.354092528962   -0.06650538922198798
70   0.24   0.244774112659   -0.06646959769646069
71   0.22   0.223656109022   -0.06678418784769223
72   0.22   0.223656109022   -0.06678418784769223
73   0.22   0.223656109022   -0.06678418784769223
74   0.26   0.266108406874   -0.0669461961530367
75   0.26   0.266108406874   -0.0669461961530367
76   0.24   0.244774112659   -0.06646959769646069
77   0.24   0.244774112659   -0.06646959769646069
78   0.22   0.223656109022   -0.06678418784769223
79   0.3   0.309519604203   -0.06669273935049719
80   0.28   0.287682072452   -0.06655405734325275
81   0.3   0.309519604203   -0.06669273935049719
82   0.2   0.202732554054   -0.06663370443387427
83   0.28   0.287682072452   -0.06655405734325275
84   0.3   0.309519604203   -0.06669273935049719
85   0.2   0.202732554054   -0.06663370443387427
86   0.26   0.266108406874   -0.0669461961530367
87   0.22   0.223656109022   -0.06678418784769223
88   0.28   0.287682072452   -0.06655405734325275
89   0.32   0.331647108705   -0.06664630818792991
90   0.22   0.223656109022   -0.06678418784769223
91   0.24   0.244774112659   -0.06646959769646069
92   0.22   0.223656109022   -0.06678418784769223
93   0.24   0.244774112659   -0.06646959769646069
94   0.32   0.331647108705   -0.06664630818792991
95   0.26   0.266108406874   -0.0669461961530367
96   0.3   0.309519604203   -0.06669273935049719
97   0.22   0.223656109022   -0.06678418784769223
98   0.32   0.331647108705   -0.06664630818792991
99   0.3   0.309519604203   -0.06669273935049719
