-4.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-4.0 #=f
-12.0 #=f
-4.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-4.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-4.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-4.0 #=f
-4.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-4.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-4.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-4.0 #=f
-4.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-4.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-12.0 #=f
-4.0 #=f
-4.0 #=f
-12.0 #=f
-12.0 #=f
-12.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
-20.0 #=f
