2.5  128.0  -16384.0
2.55  128.0  -16384.0
2.6  128.0  -16384.0
2.65  128.0  -16384.0
2.7  128.0  -16384.0
2.75  116.928  -13903.872
2.8  128.0  -16384.0
2.85  128.0  -16384.0
2.9  123.776  -15437.824
2.95  128.0  -16384.0
