#Put an initial value.
#t,xt,delta
0  1.399997424  6.63571787118e-06  -2.038406635717871
1  1.3999948480451314  6.63548535806e-06  -2.038413271203229
2  1.3999922721353932  6.63525285427e-06  -2.0384199064560833
3  1.3999896962707845  6.63502036025e-06  -2.0384265414764435
4  1.3999871204513041  6.63478787599e-06  -2.0384331762643195
5  1.399984544676951  6.63455540062e-06  -2.03843981081972
6  1.3999819689477242  6.63432293413e-06  -2.0384464451426543
7  1.3999793932636229  6.63409047741e-06  -2.0384530792331317
8  1.3999768176246457  6.63385802913e-06  -2.038459713091161
9  1.399974242030792  6.6336255915e-06  -2.0384663467167523
10  1.3999716664820603  6.63339316231e-06  -2.0384729801099146
11  1.3999690909784501  6.6331607429e-06  -2.0384796132706575
12  1.39996651551996  6.63292833281e-06  -2.0384862461989903
13  1.3999639401065893  6.63269593071e-06  -2.038492878894921
14  1.3999613647383369  6.63246353927e-06  -2.0384995113584603
15  1.3999587894152017  6.63223115627e-06  -2.0385061435896166
16  1.3999562141371826  6.63199878392e-06  -2.0385127755884005
17  1.3999536389042788  6.63176641913e-06  -2.0385194073548196
18  1.3999510637164891  6.63153406411e-06  -2.0385260388888837
19  1.3999484885738125  6.63130172018e-06  -2.038532670190604
20  1.3999459134762482  6.63106938292e-06  -2.038539301259987
21  1.399943338423795  6.63083705588e-06  -2.0385459320970427
22  1.3999407634164518  6.63060473993e-06  -2.0385525627017826
23  1.3999381884542177  6.63037243065e-06  -2.0385591930742133
24  1.3999356135370917  6.63014013158e-06  -2.038565823214345
25  1.399933038665073  6.62990784228e-06  -2.038572453122187
26  1.3999304638381602  6.62967556142e-06  -2.0385790827977486
27  1.3999278890563525  6.62944329077e-06  -2.0385857122410393
28  1.3999253143196488  6.62921102812e-06  -2.0385923414520675
29  1.3999227396280483  6.62897877657e-06  -2.038598970430844
30  1.3999201649815496  6.62874653257e-06  -2.0386055991773766
31  1.399917590380152  6.62851430011e-06  -2.0386122276916767
32  1.3999150158238545  6.62828207476e-06  -2.0386188559737515
33  1.3999124413126558  6.62804985874e-06  -2.03862548402361
34  1.3999098668465553  6.62781765248e-06  -2.0386321118412627
35  1.3999072924255516  6.627585456e-06  -2.0386387394267187
36  1.3999047180496438  6.6273532684e-06  -2.038645366779987
37  1.399902143718831  6.62712108968e-06  -2.0386519939010768
38  1.3998995694331122  6.62688892206e-06  -2.038658620789999
39  1.3998969951924862  6.62665676066e-06  -2.0386652474467595
40  1.3998944209969522  6.62642461124e-06  -2.0386718738713707
41  1.3998918468465091  6.62619246938e-06  -2.03867850006384
42  1.3998892727411558  6.62596033818e-06  -2.0386851260241783
43  1.3998866986808913  6.62572821586e-06  -2.038691751752394
44  1.3998841246657148  6.62549610153e-06  -2.0386983772484957
45  1.399881550695625  6.62526399831e-06  -2.038705002512494
46  1.3998789767706212  6.62503190263e-06  -2.0387116275443966
47  1.3998764028907023  6.62479981806e-06  -2.0387182523442147
48  1.399873829055867  6.62456774103e-06  -2.0387248769119557
49  1.3998712552661146  6.62433567378e-06  -2.0387315012476295
50  1.3998686815214438  6.62410361674e-06  -2.038738125351246
51  1.399866107821854  6.62387156858e-06  -2.038744749222815
52  1.3998635341673438  6.62363952975e-06  -2.0387513728623445
53  1.3998609605579122  6.62340749891e-06  -2.0387579962698434
54  1.3998583869935584  6.62317547961e-06  -2.038764619445323
55  1.3998558134742813  6.62294346787e-06  -2.038771242388791
56  1.39985324000008  6.62271146501e-06  -2.038777865100256
57  1.3998506665709534  6.62247947325e-06  -2.038784487579729
58  1.3998480931869004  6.6222474886e-06  -2.038791109827218
59  1.39984551984792  6.62201551638e-06  -2.038797731842734
60  1.3998429465540114  6.62178354949e-06  -2.0388043536262836
61  1.3998403733051734  6.62155159503e-06  -2.0388109751778787
62  1.3998378001014051  6.62131964813e-06  -2.038817596497527
63  1.3998352269427055  6.6210877101e-06  -2.038824217585237
