#gd-step, abs-grad_likelihood, theta-error
0 0.879398015986 0.89120601984
1 0.879376035058 0.88241225949
2 0.879353236524 0.873618727124
3 0.879329588905 0.864825431235
4 0.879305059436 0.856032380641
5 0.879279614009 0.847239584501
6 0.87925321711 0.83844705233
7 0.879225831758 0.829654794012
8 0.879197419439 0.820862819818
9 0.879167940032 0.812071140417
10 0.87913735174 0.8032797669
11 0.879105611009 0.79448871079
12 0.879072672449 0.785697984065
13 0.879038488746 0.776907599178
14 0.879003010575 0.768117569072
15 0.878966186499 0.759327907207
16 0.878927962878 0.750538627578
17 0.878888283754 0.741749744741
18 0.878847090747 0.732961273833
19 0.878804322934 0.724173230604
20 0.87875991673 0.715385631437
21 0.878713805751 0.706598493379
22 0.878665920686 0.697811834172
23 0.878616189142 0.689025672281
24 0.878564535501 0.680240026926
25 0.878510880752 0.671454918119
26 0.878455142325 0.662670366695
27 0.878397233909 0.653886394356
28 0.878337065263 0.645103023704
29 0.878274542017 0.636320278283
30 0.878209565457 0.627538182629
31 0.878142032304 0.618756762306
32 0.878071834475 0.609976043961
33 0.877998858835 0.601196055373
34 0.877922986932 0.592416825503
35 0.877844094715 0.583638384556
36 0.877762052239 0.574860764034
37 0.877676723352 0.5660839968
38 0.877587965364 0.557308117147
39 0.877495628691 0.54853316086
40 0.877399556491 0.539759165295
41 0.877299584262 0.530986169452
42 0.877195539432 0.522214214058
43 0.877087240914 0.513443341649
44 0.876974498636 0.504673596662
45 0.876857113052 0.495905025532
46 0.876734874607 0.487137676786
47 0.876607563193 0.478371601154
48 0.876474947546 0.469606851678
49 0.876336784634 0.460843483832
50 0.876192818983 0.452081555642
51 0.876042781983 0.443321127822
52 0.875886391143 0.434562263911
53 0.875723349298 0.425805030418
54 0.875553343778 0.41704949698
55 0.875376045519 0.408295736525
56 0.875191108128 0.399543825444
57 0.874998166884 0.390793843775
58 0.874796837684 0.382045875398
59 0.874586715929 0.373300008239
60 0.874367375339 0.364556334485
61 0.874138366694 0.355814950818
62 0.873899216514 0.347075958653
63 0.873649425645 0.338339464397
64 0.873388467775 0.329605579719
65 0.87311578785 0.320874421841
66 0.872830800413 0.312146113836
67 0.872532887833 0.303420784958
68 0.872221398436 0.294698570974
69 0.871895644536 0.285979614528
70 0.871554900338 0.277264065525
71 0.87119839974 0.268552081528
72 0.870825333997 0.259843828188
73 0.870434849264 0.251139479695
74 0.870026044001 0.242439219255
75 0.869597966233 0.233743239593
76 0.869149610668 0.225051743486
77 0.868679915659 0.216364944329
78 0.868187760005 0.207683066729
79 0.867671959592 0.199006347133
80 0.867131263858 0.190335034495
81 0.866564352087 0.181669390974
82 0.865969829518 0.173009692679
83 0.865346223275 0.164356230446
84 0.864691978104 0.155709310665
85 0.864005451922 0.147069256146
86 0.863284911168 0.138436407034
87 0.862528525966 0.129811121774
88 0.861734365095 0.121193778124
89 0.860900390754 0.112584774216
90 0.860024453163 0.103984529684
91 0.859104284956 0.0953934868348
92 0.858137495424 0.0868121118806
93 0.857121564579 0.0782408962348
94 0.85605383708 0.069680357864
95 0.854931516022 0.0611310427038
96 0.853751656625 0.0525935261375
97 0.852511159834 0.0440684145392
98 0.851206765876 0.0355563468804
99 0.849835047794 0.0270579964025
100 0.848392405031 0.0185740723522
101 0.846875057072 0.0101053217814
102 0.845279037251 0.00165253140894
103 0.843600186744 0.0067834704585
104 0.841834148863 0.0152018119471
105 0.839976363706 0.0236015755842
106 0.838022063282 0.031981796217
107 0.835966267209 0.0403414588891
108 0.833803779099 0.0486794966801
109 0.831529183787 0.056994788518
110 0.829136845517 0.0652861569731
111 0.826620907273 0.0735523660459
112 0.823975291422 0.0817921189601
113 0.821193701844 0.0900040559785
114 0.818269627777 0.0981867522563
115 0.81519634957 0.106338715752
116 0.811966946587 0.114458385218
117 0.808574307496 0.122544128293
118 0.805011143201 0.130594239725
119 0.801270002663 0.138606939751
120 0.797343291885 0.14658037267
121 0.793223296312 0.154512605633
122 0.788902206916 0.162401627703
123 0.784372150203 0.170245349205
124 0.779625222388 0.178041601429
125 0.774653527936 0.185788136708
126 0.769449222666 0.193482628935
127 0.764004561533 0.20112267455
128 0.758311951203 0.208705794062
129 0.752364007432 0.216229434136
130 0.746153617208 0.223690970308
131 0.73967400554 0.231087710364
132 0.732918806658 0.23841689843
133 0.725882139296 0.245675719823
134 0.718558685627 0.25286130668
135 0.71094377326 0.259970744412
136 0.703033459607 0.267001079008
137 0.694824617769 0.273949325186
138 0.686315022964 0.280812475416
139 0.677503438375 0.287587509799
140 0.668389699169 0.294271406791
141 0.658974793304 0.300861154724
142 0.64926093768 0.307353764101
143 0.639251648039 0.313746280581
144 0.628951801057 0.320035798592
145 0.618367686954 0.326219475461
146 0.60750705107 0.332294545972
147 0.596379122823 0.3382583372
148 0.584994630661 0.344108283507
