#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
40  0.0185984256191  0.0371074376639  0.0311294162864  0.079290371225
80  0.0387618915385  0.0304472525885  0.000585738016258  0.0283809123088
120  0.0173288347852  0.0200742927495  0.0291875568877  0.0155921567044
160  0.0113434286327  0.0125988446134  0.020292205593  0.0174618949197
240  0.00211687151046  0.0148461443763  0.0152314558985  0.0220988689942
320  0.0158080358257  0.0177663307303  0.000818282735558  0.0192494853868
480  0.0199641658845  0.0102522663352  0.0247868228725  0.0157596157907
640  0.0016752647317  0.00861183804249  0.0175905314157  0.0117136316876
960  0.00896077196982  0.00628977313038  0.00864147176108  0.00869715845776
1280  0.0164405855186  0.00697740462681  0.0152968449587  0.00820233633311
1920  0.0054447101994  0.00314321197003  0.00344734691541  0.00642286396899
2560  0.00224341531509  0.00294201215867  0.00260926823973  0.00811873629919
3840  7.83103190882e-05  0.00380055042712  0.00450950497332  0.00606839695954
5120  0.00215305847404  0.00296457237918  0.00986607979852  0.0047931456613
7680  0.000929416080409  0.00222499550658  0.00160356194709  0.00206203590181
