10  0.202633861564  0.121423499996
20  0.0277673011847  0.0733492610631
30  0.00542333158848  0.0585645168856
40  0.0228514467662  0.0494070202475
80  0.0574885242648  0.0283471279767
120  0.00600845167945  0.0204180904223
160  0.00964769268504  0.0204020632957
240  0.0184458159596  0.0194754992962
320  0.0171395592856  0.0140975986378
480  0.0229974242776  0.0158688543775
640  0.0169252086464  0.0110927403109
960  0.00316380128317  0.00922374484146
1280  6.88574653007e-05  0.00690249495583
1920  0.0143279517196  0.00837861179411
2560  0.00957321331868  0.00539350401081
3840  0.00150420676927  0.00333784306373
5120  0.00405925668426  0.0036268372662
7680  0.00190944685347  0.00410192623437
