#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
40  0.0115970313576  0.00123561129328  0.0109597879265  0.00176684554663
80  0.00425334002431  0.000829002089893  0.00549701610327  0.00120745161883
120  0.0027528864524  0.000672782694549  0.00324388289439  0.00096777165518
160  0.00236573031566  0.000582452531123  0.004452555246  0.000851061605443
240  0.00131122802532  0.000465293406798  0.00174936337541  0.000683066846295
320  0.00128288775472  0.00040544031256  0.00233473758926  0.000586075867094
480  0.00132238709618  0.000325746091339  0.00121543794977  0.000479871051789
640  0.000318759182337  0.000281079981961  0.000114757294033  0.000413469011881
960  0.000404572619511  0.000230029014998  0.000122606257528  0.000336438660789
1280  0.000515938421393  0.000203111676041  0.000122645302706  0.000293956221181
1920  0.000402471507936  0.0001648500271  0.000283788938034  0.0002393435447
2560  0.00018534744905  0.00014283113311  0.000354451267359  0.000206335697095
3840  0.000249054441706  0.000114451442888  6.27521822351e-05  0.00016802713394
5120  7.12080126906e-05  0.000101023873918  6.27552594287e-05  0.000146253917894
7680  2.18652255823e-05  8.16676293497e-05  6.81199820046e-05  0.000120027110495
