30  0.1064  0.00713513497497
40  0.1264  0.00589729090346
80  0.10925  0.00409337116568
120  0.1042  0.00302748960912
160  0.1052  0.00279863091529
240  0.104533333333  0.00226424601137
320  0.10430625  0.0018480593601
480  0.102454166667  0.00153079544841
640  0.1002875  0.0012678935533
960  0.101283333333  0.00105598193508
1280  0.1017546875  0.000922671624819
1920  0.099784375  0.000747455282914
2560  0.099825  0.000648676454466
3840  0.0999552083333  0.000536425616923
5120  0.099818359375  0.000480348812361
7680  0.10018984375  0.000384453289844
