#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
40  0.0188116500054  0.00394351791825  0.0247455964826  0.00559294028274
80  0.00814772738373  0.00259962045249  0.00787503750631  0.00382595783838
120  0.00656538901507  0.00223083785238  0.00598238263854  0.0030559783687
160  0.00302808449358  0.00183197172475  0.00361459807044  0.00259155406335
240  0.0014136456529  0.00145924833188  0.0025587548471  0.00215384350836
320  0.00249444007197  0.00125254245454  0.000575708553632  0.00187110819315
480  0.00185369888323  0.00103859086113  0.000255722020621  0.0015175080605
640  0.000914539079603  0.000903225010907  0.00141212674436  0.00132640408162
960  0.000137239001762  0.000749113705656  0.000345338830993  0.0010969934069
1280  0.000392954212736  0.00062858165499  0.000143562901834  0.000918758929928
1920  0.000818844608536  0.000516881603435  0.00170988850234  0.000739994345984
2560  0.000979877637187  0.000455686108832  0.000572216273969  0.000638829095511
3840  0.000436679923238  0.000373277469758  0.000451101066538  0.000512183832273
5120  0.000161778681175  0.000331431661183  0.000797724639822  0.000466912809885
7680  0.000158042191549  0.000264693515417  0.000140194557765  0.000387336064387
