#N, h, J, loss_func_ml, loss_func_cd 
0.05 0.05  -1.30376747996  -0.645990116058
0.05 0.0651515151515  -1.29407048457  -0.645990116058
0.05 0.080303030303  -1.28460200163  -0.645990116058
0.05 0.0954545454545  -1.27536151187  -0.645990116058
0.05 0.110606060606  -1.26634839354  -0.645990116058
0.05 0.125757575758  -1.2575619235  -0.645990116058
0.05 0.140909090909  -1.24900127852  -0.645990116058
0.05 0.156060606061  -1.24066553678  -0.645990116058
0.05 0.171212121212  -1.23255367951  -0.645990116058
0.05 0.186363636364  -1.22466459278  -0.645990116058
0.05 0.201515151515  -1.21699706949  -0.645990116058
0.05 0.216666666667  -1.20954981145  -0.645990116058
0.05 0.231818181818  -1.20232143166  -0.645990116058
0.05 0.24696969697  -1.19531045665  -0.645990116058
0.05 0.262121212121  -1.18851532902  -0.645990116058
0.05 0.277272727273  -1.18193441005  -0.645990116058
0.05 0.292424242424  -1.17556598239  -0.645990116058
0.05 0.307575757576  -1.16940825292  -0.645990116058
0.05 0.322727272727  -1.16345935565  -0.645990116058
0.05 0.337878787879  -1.15771735467  -0.645990116058
0.05 0.35303030303  -1.15218024723  -0.645990116058
0.05 0.368181818182  -1.14684596685  -0.645990116058
0.05 0.383333333333  -1.14171238646  -0.645990116058
0.05 0.398484848485  -1.13677732158  -0.645990116058
0.05 0.413636363636  -1.13203853362  -0.645990116058
0.05 0.428787878788  -1.12749373301  -0.645990116058
0.05 0.443939393939  -1.12314058258  -0.645990116058
0.05 0.459090909091  -1.11897670073  -0.645990116058
0.05 0.474242424242  -1.11499966472  -0.645990116058
0.05 0.489393939394  -1.11120701392  -0.645990116058
0.05 0.504545454545  -1.10759625301  -0.645990116058
0.05 0.519696969697  -1.10416485519  -0.645990116058
0.05 0.534848484848  -1.10091026532  -0.645990116058
0.05 0.55  -1.09782990306  -0.645990116058
0.05 0.565151515152  -1.09492116588  -0.645990116058
0.05 0.580303030303  -1.09218143214  -0.645990116058
0.05 0.595454545455  -1.08960806399  -0.645990116058
0.05 0.610606060606  -1.08719841027  -0.645990116058
0.05 0.625757575758  -1.08494980934  -0.645990116058
0.05 0.640909090909  -1.08285959179  -0.645990116058
0.05 0.656060606061  -1.08092508315  -0.645990116058
0.05 0.671212121212  -1.07914360642  -0.645990116058
0.05 0.686363636364  -1.07751248461  -0.645990116058
0.05 0.701515151515  -1.07602904314  -0.645990116058
0.05 0.716666666667  -1.07469061219  -0.645990116058
0.05 0.731818181818  -1.07349452887  -0.645990116058
0.05 0.74696969697  -1.07243813947  -0.645990116058
0.05 0.762121212121  -1.07151880141  -0.645990116058
0.05 0.777272727273  -1.07073388526  -0.645990116058
0.05 0.792424242424  -1.07008077662  -0.645990116058
0.05 0.807575757576  -1.06955687783  -0.645990116058
0.05 0.822727272727  -1.06915960973  -0.645990116058
0.05 0.837878787879  -1.06888641321  -0.645990116058
0.05 0.85303030303  -1.06873475068  -0.645990116058
0.05 0.868181818182  -1.06870210757  -0.645990116058
0.05 0.883333333333  -1.06878599355  -0.645990116058
