0 0.10005
1 0.10006
2 0.10016
3 0.10023
4 0.10028
5 0.10034
6 0.1004
7 0.10049
8 0.10046
9 0.10051
10 0.10057
11 0.10061
12 0.10068
13 0.10076
14 0.10081
15 0.10084
16 0.1009
17 0.10101
18 0.10108
19 0.10114
20 0.10109
21 0.10115
22 0.10123
23 0.10123
0 0.09992
1 0.09983
2 0.09966
3 0.09961
4 0.0995
5 0.09946
6 0.09933
7 0.09929
8 0.0992
9 0.09911
10 0.09908
11 0.09902
12 0.099
13 0.09886
14 0.09875
15 0.09869
16 0.09862
17 0.09857
18 0.09849
19 0.09841
20 0.09829
21 0.09817
22 0.09807
23 0.09798
24 0.09791
25 0.0978
26 0.09769
27 0.09763
28 0.09756
29 0.09746
30 0.09743
31 0.09733
32 0.09722
33 0.09715
34 0.09705
35 0.09696
36 0.09694
37 0.09689
38 0.09683
39 0.09669
40 0.09662
41 0.09647
42 0.09637
43 0.09631
44 0.09622
45 0.09612
46 0.096
47 0.09588
48 0.09579
49 0.0957
50 0.09563
51 0.09553
52 0.09547
53 0.09534
54 0.0953
55 0.09521
56 0.09507
57 0.09496
58 0.09488
59 0.09484
60 0.09478
61 0.09469
62 0.09465
63 0.09448
64 0.09442
65 0.09437
66 0.09426
67 0.09419
68 0.09416
69 0.0941
70 0.09402
71 0.09401
72 0.09397
73 0.09389
74 0.09382
75 0.09376
76 0.09369
77 0.09358
78 0.09351
79 0.09347
80 0.09335
81 0.09322
82 0.09311
83 0.09304
84 0.093
85 0.09295
86 0.09289
87 0.0928
88 0.09271
89 0.09256
90 0.09243
91 0.09233
92 0.09221
93 0.09215
94 0.09205
95 0.09197
96 0.09189
97 0.09187
98 0.09178
99 0.0917
100 0.09166
101 0.09152
102 0.09149
103 0.09142
104 0.09142
