0 0.708092604158
1 0.707427487164
2 0.706778620912
3 0.706145671507
4 0.705528315914
5 0.704926241449
6 0.704339145298
7 0.703766734062
8 0.703208723333
9 0.702664837295
10 0.702134808346
11 0.701618376739
12 0.701115290252
13 0.700625303871
14 0.700148179485
15 0.699683685607
16 0.699231597107
17 0.698791694957
18 0.698363765989
19 0.697947602669
20 0.697543002879
21 0.697149769714
22 0.696767711283
23 0.696396640528
24 0.696036375042
25 0.695686736905
26 0.695347552524
27 0.695018652476
28 0.694699871368
29 0.694391047693
30 0.694092023703
31 0.693802645278
32 0.693522761806
33 0.69325222607
34 0.692990894133
35 0.692738625237
36 0.692495281697
37 0.69226072881
38 0.692034834755
39 0.69181747051
40 0.691608509762
41 0.691407828827
42 0.691215306574
43 0.691030824343
44 0.690854265879
45 0.690685517258
46 0.690524466822
47 0.690371005113
48 0.690225024814
49 0.690086420683
50 0.689955089504
51 0.689830930025
52 0.689713842906
53 0.68960373067
54 0.689500497653
55 0.689404049952
56 0.689314295383
57 0.689231143437
58 0.689154505233
59 0.689084293482
60 0.68902042244
61 0.688962807876
62 0.688911367031
63 0.688866018581
64 0.688826682605
65 0.688793280549
66 0.688765735195
67 0.688743970625
68 0.688727912196
69 0.688717486507
70 0.688712621371
71 0.688713245786
#:800 0.688713245786 1.1084680557250977
