#gd-step, abs-grad_likelihood, theta-error
86 4.33704627767e-15 9.08928917764e-05
87 4.33704627767e-15 9.08928917764e-05
88 4.33704627767e-15 9.08928917764e-05
89 4.33704627767e-15 9.08928917764e-05
90 4.33704627767e-15 9.08928917764e-05
91 4.33704627767e-15 9.08928917764e-05
92 4.33704627767e-15 9.08928917764e-05
93 4.33704627767e-15 9.08928917764e-05
94 4.33704627767e-15 9.08928917764e-05
95 4.33704627767e-15 9.08928917764e-05
96 4.33704627767e-15 9.08928917764e-05
97 4.33704627767e-15 9.08928917764e-05
98 4.33704627767e-15 9.08928917764e-05
99 4.33704627767e-15 9.08928917764e-05
100 4.33704627767e-15 9.08928917764e-05
101 4.33704627767e-15 9.08928917764e-05
102 4.33704627767e-15 9.08928917764e-05
103 4.33704627767e-15 9.08928917764e-05
104 4.33704627767e-15 9.08928917764e-05
105 4.33704627767e-15 9.08928917764e-05
106 4.33704627767e-15 9.08928917764e-05
107 4.33704627767e-15 9.08928917764e-05
108 4.33704627767e-15 9.08928917764e-05
109 4.33704627767e-15 9.08928917764e-05
110 4.33704627767e-15 9.08928917764e-05
111 4.33704627767e-15 9.08928917764e-05
112 4.33704627767e-15 9.08928917764e-05
113 4.33704627767e-15 9.08928917764e-05
114 4.33704627767e-15 9.08928917764e-05
115 4.33704627767e-15 9.08928917764e-05
116 4.33704627767e-15 9.08928917764e-05
117 4.33704627767e-15 9.08928917764e-05
118 4.33704627767e-15 9.08928917764e-05
119 4.33704627767e-15 9.08928917764e-05
120 4.33704627767e-15 9.08928917764e-05
121 4.33704627767e-15 9.08928917764e-05
122 4.33704627767e-15 9.08928917764e-05
123 4.33704627767e-15 9.08928917764e-05
124 4.33704627767e-15 9.08928917764e-05
125 4.33704627767e-15 9.08928917764e-05
126 4.33704627767e-15 9.08928917764e-05
127 4.33704627767e-15 9.08928917764e-05
128 4.33704627767e-15 9.08928917764e-05
129 4.33704627767e-15 9.08928917764e-05
130 4.33704627767e-15 9.08928917764e-05
131 4.33704627767e-15 9.08928917764e-05
132 4.33704627767e-15 9.08928917764e-05
133 4.33704627767e-15 9.08928917764e-05
134 4.33704627767e-15 9.08928917764e-05
135 4.33704627767e-15 9.08928917764e-05
136 4.33704627767e-15 9.08928917764e-05
137 4.33704627767e-15 9.08928917764e-05
138 4.33704627767e-15 9.08928917764e-05
139 4.33704627767e-15 9.08928917764e-05
140 4.33704627767e-15 9.08928917764e-05
141 4.33704627767e-15 9.08928917764e-05
142 4.33704627767e-15 9.08928917764e-05
143 4.33704627767e-15 9.08928917764e-05
144 4.33704627767e-15 9.08928917764e-05
145 4.33704627767e-15 9.08928917764e-05
146 4.33704627767e-15 9.08928917764e-05
147 4.33704627767e-15 9.08928917764e-05
148 4.33704627767e-15 9.08928917764e-05
149 4.33704627767e-15 9.08928917764e-05
150 4.33704627767e-15 9.08928917764e-05
151 4.33704627767e-15 9.08928917764e-05
152 4.33704627767e-15 9.08928917764e-05
153 4.33704627767e-15 9.08928917764e-05
154 4.33704627767e-15 9.08928917764e-05
155 4.33704627767e-15 9.08928917764e-05
156 4.33704627767e-15 9.08928917764e-05
157 4.33704627767e-15 9.08928917764e-05
158 4.33704627767e-15 9.08928917764e-05
159 4.33704627767e-15 9.08928917764e-05
160 4.33704627767e-15 9.08928917764e-05
161 4.33704627767e-15 9.08928917764e-05
162 4.33704627767e-15 9.08928917764e-05
163 4.33704627767e-15 9.08928917764e-05
164 4.33704627767e-15 9.08928917764e-05
165 4.33704627767e-15 9.08928917764e-05
166 4.33704627767e-15 9.08928917764e-05
167 4.33704627767e-15 9.08928917764e-05
168 4.33704627767e-15 9.08928917764e-05
169 4.33704627767e-15 9.08928917764e-05
170 4.33704627767e-15 9.08928917764e-05
171 4.33704627767e-15 9.08928917764e-05
172 4.33704627767e-15 9.08928917764e-05
173 4.33704627767e-15 9.08928917764e-05
174 4.33704627767e-15 9.08928917764e-05
175 4.33704627767e-15 9.08928917764e-05
176 4.33704627767e-15 9.08928917764e-05
177 4.33704627767e-15 9.08928917764e-05
178 4.33704627767e-15 9.08928917764e-05
179 4.33704627767e-15 9.08928917764e-05
180 4.33704627767e-15 9.08928917764e-05
181 4.33704627767e-15 9.08928917764e-05
182 4.33704627767e-15 9.08928917764e-05
183 4.33704627767e-15 9.08928917764e-05
184 4.33704627767e-15 9.08928917764e-05
185 4.33704627767e-15 9.08928917764e-05
186 4.33704627767e-15 9.08928917764e-05
187 4.33704627767e-15 9.08928917764e-05
188 4.33704627767e-15 9.08928917764e-05
189 4.33704627767e-15 9.08928917764e-05
190 4.33704627767e-15 9.08928917764e-05
191 4.33704627767e-15 9.08928917764e-05
192 4.33704627767e-15 9.08928917764e-05
193 4.33704627767e-15 9.08928917764e-05
194 4.33704627767e-15 9.08928917764e-05
195 4.33704627767e-15 9.08928917764e-05
196 4.33704627767e-15 9.08928917764e-05
197 4.33704627767e-15 9.08928917764e-05
198 4.33704627767e-15 9.08928917764e-05
199 4.33704627767e-15 9.08928917764e-05
#theta_true= 1.1 theta_estimated= 1.10009089289
