#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
40  0.0123747072639  0.00125950108175  0.0150848975089  0.00176698163469
80  0.00444455804477  0.00083015978156  0.00553859461934  0.00121353131349
120  0.00340956474912  0.00067433983777  0.00477108081091  0.000973791325238
160  0.00326225372339  0.000581713261226  0.00352788306316  0.000839161649131
240  0.00165073444722  0.000467471532096  0.00188623182378  0.000672512583208
320  0.00112732744323  0.000406458437527  0.000438263083194  0.000589906168282
480  0.00125251845183  0.000327221566124  0.00105660010776  0.000471392871166
640  0.00103356747822  0.000283504232134  0.000513096244999  0.000408563474735
960  0.000472396532945  0.000232017002706  0.000519384703046  0.000335066830242
1280  0.000534934065724  0.000201672060238  0.000580367016931  0.000292784653949
1920  0.000392076363763  0.0001644634426  0.00064063720205  0.000237410843936
2560  0.000162585867908  0.000142171715197  6.43471407289e-05  0.000206804984251
3840  9.40349371269e-05  0.000116212008948  9.57200322053e-06  0.000170243467027
5120  0.000364129657692  0.000100546377202  0.000159494296975  0.000146087224864
7680  0.000102923438682  8.25530649667e-05  3.16009449567e-05  0.000120041580955
