#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
320  0.00135118832325  0.000127307713808  0.00157042758384  0.000185152780306
480  0.000815793501408  0.000104211950624  0.000904398905983  0.000152140087675
640  0.000656320151484  9.01638885918e-05  0.000453767193256  0.000131577543654
960  0.000383067412916  7.35325582126e-05  0.00041591681217  0.00010685719517
1280  0.000406359609146  6.35678941e-05  0.000355939629043  9.24152477519e-05
1920  0.000257394255154  5.18116951032e-05  0.000306992479716  7.58488294173e-05
2560  0.000181983368561  4.48884513026e-05  1.19883682624e-05  6.50813787691e-05
3840  0.000121577368186  3.6652481059e-05  6.43088002366e-05  5.34116124115e-05
5120  0.000124115482359  3.15756613125e-05  6.50308643961e-05  4.62736249562e-05
7680  8.82990913701e-06  2.58912009447e-05  6.61775122186e-06  3.77031793434e-05
11520  3.79743474785e-05  2.11259506374e-05  2.16789762291e-05  3.08448383641e-05
17280  1.10407674023e-05  1.72590573012e-05  6.21642964863e-05  2.52162181805e-05
