#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
320  0.00142700629818  0.000127894915683  0.00160423782149  0.000185801265765
480  0.000587693037702  0.000103647588391  0.000747062129833  0.000151845807329
640  0.000685385372925  8.99341619442e-05  0.000868521171599  0.000131704822534
960  0.00039356568482  7.35169654959e-05  0.000514649041443  0.000107175507148
1280  0.000247933505363  6.35696982663e-05  0.000401685799534  9.26223113147e-05
1920  0.00024636459937  5.18408105254e-05  0.000300955355398  7.56502107288e-05
2560  0.00021050155472  4.46759839665e-05  0.000235097901514  6.53193397283e-05
3840  8.81347530969e-05  3.6444872218e-05  0.000138127699164  5.35650926992e-05
5120  3.37461275892e-05  3.17512094954e-05  0.00010864613684  4.62792709877e-05
7680  3.97684294626e-05  2.58455629588e-05  2.58101951938e-05  3.76765962413e-05
11520  4.75650175799e-05  2.11601054581e-05  7.96321857654e-06  3.09128806415e-05
17280  1.30889639251e-05  1.72390841986e-05  3.41789521614e-05  2.50995305504e-05
