#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
320  0.200605323136  0.00040662358988  0.0986621731272  0.000586613290829
480  0.200911399576  0.000326082820732  0.0990242602879  0.000478358282332
640  0.200821720195  0.000285039392499  0.0987721970192  0.000416968908352
960  0.200320993574  0.00023324808799  0.100130099322  0.000338336445284
1280  0.200269464284  0.000200280166476  0.0995989410777  0.000290282402096
1920  0.200280021749  0.000162865801549  0.100146591669  0.000239471244979
2560  0.200112996732  0.000142791617691  0.100025565283  0.000205828743119
3840  0.200048217189  0.000114965182804  0.0998084525029  0.000167980730459
5120  0.200186331912  0.000101491268933  0.0996428883556  0.000145516248994
7680  0.199997220219  8.14682492124e-05  0.100150720131  0.000121077611538
11520  0.199898445538  6.72670047385e-05  0.100085646688  9.6761666901e-05
17280  0.199990767241  5.38781490054e-05  0.0999639866797  8.00370602214e-05
