#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
40  0.0111401180888  0.00027713590915  0.012623564728  0.000393364778882
80  0.00519499739845  0.000187016757577  0.00577282359681  0.000269204848023
120  0.00346031981392  0.000150101847456  0.00378796397928  0.0002175452349
160  0.00240662491522  0.000128932659682  0.00261937740845  0.000187604779783
240  0.00160466650078  0.000105083188903  0.00192444819149  0.000152507590486
320  0.00128799752575  9.04005446578e-05  0.00148482694599  0.000131565290737
480  0.000903820592925  7.3743820816e-05  0.00102949522202  0.000107186560301
640  0.000673853009344  6.36780132787e-05  0.000851736304631  9.29169169878e-05
960  0.000526457310621  5.19262702931e-05  0.000520626392009  7.5862910582e-05
1280  0.000272790169083  4.48691975551e-05  0.00029709900528  6.55460297532e-05
1920  0.000191108973824  3.65290645212e-05  0.000190049127188  5.34380625318e-05
2560  0.000189474219917  3.16636620934e-05  0.000226458238379  4.62541449879e-05
3840  0.000113019361512  2.58593224315e-05  0.000102088685417  3.77597798959e-05
5120  7.78320267718e-05  2.23654413298e-05  0.000122225784463  3.27378833498e-05
7680  2.92840444503e-05  1.82693614019e-05  4.15983345684e-05  2.6740484272e-05
