#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
40  0.0114119924773  0.0116027478223  0.026297771799  0.019357587396
80  0.00221170268211  0.00817055737845  0.00104441907246  0.011862268115
120  0.00663513711715  0.00738285816187  0.0163487177342  0.00867846330016
160  0.000252302793166  0.00518379376062  0.0118070216832  0.00846509167625
240  0.00292877806093  0.00481501264124  0.0063306637913  0.00757758574152
320  0.00695885358953  0.00390806743742  0.00505559236543  0.00525953702047
480  0.00215612904991  0.00356407747603  0.00314950114349  0.00424618554527
640  0.00027406464576  0.00314497642754  0.000176812701862  0.00428464720364
960  4.85012596955e-06  0.00220033729581  0.00440503369944  0.00359796483251
1280  0.00177209976371  0.00187212264287  0.000984375744004  0.00293319325058
1920  5.06188781784e-06  0.00154321660917  0.000978893204383  0.00239366401151
2560  0.00164959386447  0.00156089102082  0.002770371112  0.00199889203014
3840  0.00140466756976  0.00109403624775  0.00112840293759  0.00161865071092
5120  0.0012620814379  0.000926646393991  0.000446992049459  0.00161513572468
7680  0.00121226133357  0.000920372053732  0.000923569098881  0.00123806869575
