#N, bias_h, bias_J, b_std_h/sqrt(M), b_std_J/sqrt(M) 
40  0.0138121852507  0.00393695923694  0.0172289116978  0.00541360041071
80  0.003168306917  0.00267270194123  0.00261969980771  0.00387411277483
120  0.00395338488042  0.00214537831287  0.00333661709001  0.00301945950339
160  0.00436582998669  0.00186100704113  0.000885316444078  0.00269417698203
240  0.000360143930947  0.00152904627809  0.0057467997178  0.00218740562725
320  0.00196439911821  0.00127918875032  0.00306969309363  0.00182582213635
480  0.000631094476299  0.00102187403137  0.00234574047944  0.00157137005466
640  0.00127205889078  0.000891475313654  0.00274788119557  0.00134143337646
960  0.00018585103493  0.000758273560115  0.00132984146415  0.00104801235492
1280  0.000841913497907  0.000625515470569  0.000974669253483  0.000913851399191
1920  0.000103106744157  0.000508966626957  0.00147435000581  0.000774600396724
2560  0.000477062037021  0.000467258327359  0.000144049274866  0.000648199584826
3840  2.4044538355e-05  0.00036743146617  0.000954708687885  0.000538233151006
5120  0.000259928546179  0.000307559704586  0.000192054922209  0.0004599357796
7680  0.000363843992369  0.000258928381129  0.000325078536113  0.000385869751985
