#diff_E diff_E1_nin diff_E2_nin
0 0.807674880801 0.644731178253
1 0.784483157769 0.636183138028
2 0.76226249981 0.627837446972
3 0.740951717348 0.619686614478
4 0.720494820501 0.611723613672
5 0.700840467612 0.603941842045
6 0.681941483629 0.596335086252
7 0.663754438045 0.588897490567
8 0.88732806682 0.581506894914
9 0.864073830444 0.574310494495
10 0.651485687587 0.56788981419
11 0.635540101259 0.561611217633
12 0.620116414794 0.555470335052
13 0.605189074226 0.549463008773
14 0.590734242447 0.543585278525
15 0.576729654323 0.537833368016
16 0.563154486444 0.532203672662
17 0.54998923978 0.526692748339
18 0.53721563377 0.521297301062
19 0.524816510541 0.516014177502
20 0.512775748144 0.510840356258
21 0.501078181801 0.50577293981
22 0.489709532322 0.500809147093
23 0.478656340927 0.495946306635
24 0.467905909806 0.491181850208
25 0.457446247828 0.486513306945
26 0.447266020893 0.481938297884
27 0.437354506445 0.4774545309
28 0.427701551763 0.473059795998
29 0.418297535651 0.468751960927
30 0.40913333321 0.464528967101
31 0.400200283404 0.460388825792
32 0.391490159164 0.456329614575
33 0.382995139795 0.452349474013
34 0.374707785484 0.448446604552
35 0.366621013723 0.444619263617
36 0.358728077481 0.440865762897
37 0.351022544964 0.43718446579
38 0.343498280852 0.433573785016
39 0.336149428856 0.430032180371
40 0.32897039552 0.426558156619
41 0.32195583514 0.423150261509
42 0.315100635724 0.41980708391
43 0.498785932507 0.416416296325
44 0.488444656025 0.413114955953
45 0.47835968393 0.409900827143
46 0.468521938705 0.406771740493
47 0.458922790974 0.403725589603
48 0.449554031339 0.400760328063
49 0.440407844344 0.397873966656
50 0.431476784375 0.395064570752
51 0.422753753327 0.392330257884
52 0.414231979893 0.389669195498
53 0.405905000327 0.387079598848
54 0.397766640574 0.384559729042
55 0.389810999645 0.38210789121
56 0.382032434135 0.379722432807
57 0.374425543797 0.377401742016
58 0.366985158087 0.375144246266
59 0.359706323603 0.372948410834
60 0.352584292355 0.370812737551
61 0.345614510786 0.368735763577
62 0.33879260951 0.36671606026
63 0.332114393698 0.36475223206
64 0.325575834064 0.362842915546
65 0.31917305842 0.36098677844
66 0.312902343743 0.359182518733
67 0.306760108727 0.357428863836
68 0.300742906788 0.355724569785
69 0.154958230323 0.353990620814
70 0.29122302658 0.352375543677
71 0.14612856459 0.350727268822
72 0.282080944544 0.349197251285
73 0.276569575701 0.347711256184
74 0.132384101265 0.34617974574
75 0.267995131643 0.344772836951
76 0.262764769982 0.343406970375
77 0.119428814147 0.341983828498
78 0.254716851088 0.340691463228
79 0.11196552638 0.339339282409
80 0.246975286662 0.33811694307
81 0.242157944677 0.336931174847
82 0.100166618507 0.33567453579
83 0.234884318217 0.33455379478
84 0.23029915497 0.333467119258
85 0.0890207819885 0.332299020985
86 0.223461835154 0.331272699397
87 0.219093313067 0.330278097351
88 0.078484635954 0.329192004898
89 0.212663500443 0.328253389423
90 0.0725293778481 0.327221972155
91 0.206467700462 0.326336628831
92 0.20241822417 0.325479505489
93 0.0628873925163 0.32452009039
94 0.196588576336 0.323712338396
95 0.192721196621 0.322930838818
96 0.053758739952 0.322037998999
97 0.187234898215 0.321302231167
98 0.183538362034 0.320590877148
99 0.0451119513399 0.319759558981
100 0.178374452265 0.319090543333
101 0.0403402388094 0.318301289489
102 0.17339239929 0.317672507207
103 0.169947170727 0.317065420631
104 0.032398390591 0.316329941596
105 0.165257299357 0.315760070575
106 0.161957612491 0.315210362184
107 0.0248677490292 0.314524493965
108 0.157542927272 0.314009193588
109 0.15438036511 0.313512627075
110 0.017724726435 0.312872504398
111 0.150225120232 0.312407736146
112 0.0138985785374 0.311800006493
113 0.146212901119 0.311365420112
114 0.143251236511 0.310947479253
115 0.00731946740639 0.310379553568
116 0.13947577083 0.309989485039
117 0.136632164656 0.30961487837
118 0.00107465351309 0.309083600558
119 0.13308043097 0.308734724116
120 0.130348417272 0.308400209311
121 -0.00485402849796 0.30790265932
122 0.127008273813 0.307591889486
123 -0.00791437229599 0.307119398065
124 0.123781473015 0.306831144059
125 0.121211846987 0.306555665232
126 -0.0133870724726 0.306112387471
127 0.118179209876 0.305857675714
128 0.115706471555 0.30561483271
129 -0.0185848321183 0.305198405799
130 0.112857791409 0.304974712364
131 0.110476862805 0.304762047012
132 -0.0235219564632 0.304370291587
133 0.107802572582 0.304175280699
134 -0.0259555867119 0.303803081188
135 0.105218440678 0.303624797703
136 0.102969844198 0.303456349643
137 -0.0305211278116 0.303105418528
138 -0.0296158673917 0.302718169805
139 -0.0297118921479 0.302352551756
140 0.100232133111 0.302215773354
141 -0.0319991410488 0.301875177517
142 0.0979544904804 0.301754471409
143 -0.0352870488947 0.30143390927
144 -0.0344025595641 0.301120130425
145 -0.0344255058614 0.300825673325
146 0.0955628085677 0.300731222777
147 -0.0365549257045 0.300458228445
148 0.0934499034351 0.30037723774
149 -0.120612125397 0.299991175819
150 0.0924740953576 0.299919859796
151 0.0904462001231 0.299856028631
152 -0.0424415873203 0.299572025688
153 -0.041688689906 0.299337088178
154 -0.041589461905 0.299119161009
155 0.0885766561135 0.299075638367
156 -0.0434698630691 0.298875456285
157 0.0867129471882 0.298842488846
158 -0.0460024209139 0.298574537414
159 -0.0452891714634 0.298392388163
160 -0.0451337391519 0.298225548682
161 0.0851036401269 0.298209338718
162 -0.128543493236 0.297883307211
163 0.0844205871449 0.297874052555
164 0.0825339983631 0.297871046774
165 -0.0499113019981 0.297625983509
166 -0.0493946143267 0.297485196587
167 -0.0491657008758 0.297358576057
168 0.081227336069 0.297369361083
