0 0.048774449987
1 0.0479598331337
2 0.0471920069051
3 0.0464838100742
4 0.0458197741789
5 0.0452137786316
6 0.0446707573846
7 0.044154591184
8 0.0436680494561
9 0.0431907844627
10 0.042765319106
11 0.0423915461714
12 0.0420490122645
13 0.0417229334828
14 0.0413880566122
15 0.0411256859118
16 0.0408791138313
17 0.0406701624985
18 0.040487949262
19 0.0402884211318
20 0.0401309341652
21 0.0400149467444
22 0.0398936184931
23 0.0398140166671
24 0.0397468336816
25 0.0396734761817
26 0.0396509316125
27 0.0396386575629
28 0.0396444998899
