#Jinv ,M_mean,E_mean/Jinv,d= 16 N_sample= 1024
1.2  0.0162353515625  0.241455078125
1.188  0.0159912109375  0.484375
1.176  0.0130615234375  0.0048828125
1.164  0.0035400390625  0.006591796875
1.152  0.0164794921875  0.002685546875
1.14  0.0030517578125  0.2431640625
1.128  0.00390625  0.2431640625
1.1159999999999999  0.008056640625  0.253662109375
1.1039999999999999  0.0064697265625  0.489990234375
1.0919999999999999  0.0  0.00634765625
1.08  0.009521484375  0.00390625
1.068  0.006591796875  0.2412109375
1.056  0.0128173828125  0.242919921875
1.044  0.0125732421875  0.243896484375
1.032  0.008544921875  0.242431640625
1.02  0.002685546875  0.488525390625
1.008  0.001953125  0.00390625
0.996  0.02392578125  0.492431640625
0.984  0.011474609375  0.002197265625
0.972  0.0032958984375  0.24267578125
0.96  0.006103515625  0.244873046875
0.948  0.01708984375  0.2470703125
0.9359999999999999  0.02392578125  0.244873046875
0.9239999999999999  0.0001220703125  0.001220703125
0.9119999999999999  0.0162353515625  0.24560546875
0.8999999999999999  0.0086669921875  0.251220703125
0.8879999999999999  0.01123046875  0.246826171875
0.8759999999999999  0.012451171875  0.248291015625
0.8639999999999999  0.01708984375  0.248291015625
0.8519999999999999  0.0008544921875  0.00146484375
0.84  0.0003662109375  0.248291015625
0.828  0.0029296875  0.493896484375
0.816  0.0172119140625  0.001708984375
0.8039999999999999  0.02734375  0.248291015625
0.7919999999999999  0.014892578125  0.24755859375
0.78  0.010009765625  0.2490234375
0.768  0.008056640625  0.248046875
0.756  0.0240478515625  0.248046875
0.744  0.0291748046875  0.248291015625
0.732  0.019287109375  0.249267578125
0.72  0.0218505859375  0.24853515625
0.708  0.00048828125  0.00048828125
0.696  0.057861328125  0.000244140625
0.6839999999999999  0.0228271484375  0.000732421875
0.6719999999999999  0.020263671875  0.2490234375
0.6599999999999999  0.0008544921875  0.249267578125
0.6479999999999999  0.0146484375  0.2490234375
0.6359999999999999  0.010986328125  0.0
0.6239999999999999  0.01904296875  0.249755859375
0.612  0.03564453125  0.250244140625
0.6  0.0272216796875  0.5
0.588  0.042724609375  0.25
0.576  0.0135498046875  0.250244140625
0.564  0.0635986328125  0.0
0.5519999999999999  0.038330078125  0.0
0.5399999999999999  0.0435791015625  0.24951171875
0.5279999999999999  0.026611328125  0.25
0.5159999999999999  0.00927734375  0.000244140625
0.5039999999999999  0.228271484375  0.24951171875
0.492  0.0126953125  0.25
0.48  0.462768554688  0.5
0.46799999999999997  0.108642578125  0.25
0.45599999999999996  0.030517578125  0.0
0.44399999999999995  0.0194091796875  0.25
0.43199999999999994  0.246948242188  0.25
0.41999999999999993  0.0128173828125  0.5
0.4079999999999999  0.0152587890625  0.0
0.3959999999999999  0.039306640625  0.25
0.3839999999999999  0.356201171875  0.25
0.3719999999999999  0.0833740234375  0.0
0.36  0.141479492188  0.25
0.348  0.0052490234375  0.0
0.33599999999999997  0.125  0.25
0.32399999999999995  0.0833740234375  0.25
0.31199999999999994  0.127075195312  0.25
0.29999999999999993  0.0953369140625  0.25
0.2879999999999999  0.208374023438  0.0
0.2759999999999999  0.333251953125  0.25
0.2639999999999999  0.0833740234375  0.0
0.2519999999999999  0.458251953125  0.25
0.24  0.166748046875  0.25
0.22799999999999998  0.333374023438  0.25
0.21599999999999997  0.0416259765625  0.0
0.20399999999999996  0.125  0.25
0.19199999999999995  0.0833740234375  0.5
0.17999999999999994  0.083251953125  0.5
0.16799999999999993  0.333374023438  0.5
0.15599999999999992  0.0833740234375  0.25
0.1439999999999999  0.208374023438  0.25
0.1319999999999999  0.208251953125  0.25
0.11999999999999988  0.0416259765625  0.0
0.10799999999999987  0.625  0.75
0.09599999999999986  0.083251953125  0.5
0.08399999999999985  0.083251953125  0.25
0.07199999999999984  0.5  0.0
0.05999999999999983  0.25  0.25
0.04799999999999982  0.0416259765625  0.0
0.03600000000000003  0.0833740234375  0.25
0.02400000000000002  0.0833740234375  0.25
0.01200000000000001  0.166625976562  0.25
